,m_poor_1_33,wi_cat1,wi_cat2,wi_cat3,wi_cat4,wi_cat5,round,level,area,dem,SourceSheet,sector,StateName,head_age_cat,edu_group,head_gender,hhsize_cat,own_house,agri_land
2753,1,0.240404472,0.274248362,0.243723005,0.183465734,0.05815842,4,State,urban/rural,Age,statesector,1,Uttar Pradesh,46 to 64,NA,NA,NA,NA,NA
2754,1,0.355178237,0.273116618,0.17420435,0.136040479,0.061460309,4,State,urban/rural,Age,statesector,1,Uttar Pradesh,65+,NA,NA,NA,NA,NA
2755,1,0.160160556,0.524069011,0.284724623,0.031045839,0,4,State,urban/rural,Age,statesector,0,Uttarakhand,15 to 29,NA,NA,NA,NA,NA
2756,1,0.229230717,0.512013912,0.198617101,0.048667375,0.011470901,4,State,urban/rural,Age,statesector,0,Uttarakhand,30 to 45,NA,NA,NA,NA,NA
2757,1,0.237161174,0.521253347,0.207989693,0.02988011,0.003715707,4,State,urban/rural,Age,statesector,0,Uttarakhand,46 to 64,NA,NA,NA,NA,NA
2758,1,0.321534574,0.535410106,0.132723406,0.010331896,0,4,State,urban/rural,Age,statesector,0,Uttarakhand,65+,NA,NA,NA,NA,NA
2759,1,0.151735976,0.119460523,0.478291124,0.188367933,0.062144436,4,State,urban/rural,Age,statesector,1,Uttarakhand,15 to 29,NA,NA,NA,NA,NA
2760,1,0.099376492,0.182250604,0.479359508,0.202719033,0.03629436,4,State,urban/rural,Age,statesector,1,Uttarakhand,30 to 45,NA,NA,NA,NA,NA
2761,1,0.280059189,0.167286009,0.273976177,0.207433283,0.071245335,4,State,urban/rural,Age,statesector,1,Uttarakhand,46 to 64,NA,NA,NA,NA,NA
2762,1,0.343690455,0.163835749,0.200869471,0.265708297,0.025896011,4,State,urban/rural,Age,statesector,1,Uttarakhand,65+,NA,NA,NA,NA,NA
2763,1,0.54727447,0.401328504,0.051397033,0,0,4,State,urban/rural,Age,statesector,0,West Bengal,15 to 29,NA,NA,NA,NA,NA
2764,1,0.61017108,0.349631011,0.039205398,0.000992524,0,4,State,urban/rural,Age,statesector,0,West Bengal,30 to 45,NA,NA,NA,NA,NA
2765,1,0.651347101,0.311135799,0.03688452,0.00063256,0,4,State,urban/rural,Age,statesector,0,West Bengal,46 to 64,NA,NA,NA,NA,NA
2766,1,0.677241743,0.287920356,0.033005059,0,0.001832836,4,State,urban/rural,Age,statesector,0,West Bengal,65+,NA,NA,NA,NA,NA
2767,1,NA,NA,NA,NA,NA,4,State,urban/rural,Age,statesector,0,West Bengal,NA,NA,NA,NA,NA,NA
2768,1,0.399367958,0.421203226,0.16373305,0.015695771,0,4,State,urban/rural,Age,statesector,1,West Bengal,15 to 29,NA,NA,NA,NA,NA
2769,1,0.430833191,0.382305324,0.153927624,0.032933876,0,4,State,urban/rural,Age,statesector,1,West Bengal,30 to 45,NA,NA,NA,NA,NA
2770,1,0.472323149,0.387223721,0.134493023,0.005960121,0,4,State,urban/rural,Age,statesector,1,West Bengal,46 to 64,NA,NA,NA,NA,NA
2771,1,0.521785438,0.42332837,0.054886214,0,0,4,State,urban/rural,Age,statesector,1,West Bengal,65+,NA,NA,NA,NA,NA
2772,1,0.633210838,0.273467839,0.073511153,0.017217772,0.002592418,4,National,All,Education,allindia,99,India,NA,No education / Preschool,NA,NA,NA,NA
2773,1,0.499956787,0.348904341,0.116469495,0.029171662,0.005497716,4,National,All,Education,allindia,99,India,NA,Primary,NA,NA,NA,NA
2774,1,0.417866945,0.39179787,0.1437089,0.035951614,0.010674665,4,National,All,Education,allindia,99,India,NA,Secondary,NA,NA,NA,NA
2775,1,0.234955624,0.428200126,0.213928938,0.074969113,0.047946211,4,National,All,Education,allindia,99,India,NA,Higher,NA,NA,NA,NA
2776,1,0.484931618,0.369871289,0.103034459,0.02406911,0.018093504,4,National,All,Education,allindia,99,India,NA,NA,NA,NA,NA,NA
2777,1,0.665475667,0.26696378,0.058768824,0.007926593,0.000865135,4,National,urban/rural,Education,indiasector,0,India,NA,No education / Preschool,NA,NA,NA,NA
2778,1,0.537066698,0.349048764,0.09647993,0.015564031,0.001840606,4,National,urban/rural,Education,indiasector,0,India,NA,Primary,NA,NA,NA,NA
2779,1,0.441308409,0.399114221,0.130884111,0.02434586,0.004347392,4,National,urban/rural,Education,indiasector,0,India,NA,Secondary,NA,NA,NA,NA
2780,1,0.259671628,0.451517791,0.206741288,0.064303376,0.017765913,4,National,urban/rural,Education,indiasector,0,India,NA,Higher,NA,NA,NA,NA
2781,1,0.498893291,0.380847573,0.087559648,0.022879099,0.009820374,4,National,urban/rural,Education,indiasector,0,India,NA,NA,NA,NA,NA,NA
2782,1,0.356388807,0.329270601,0.199995562,0.096933089,0.017411942,4,National,urban/rural,Education,indiasector,1,India,NA,No education / Preschool,NA,NA,NA,NA
2783,1,0.22100842,0.347818792,0.266727477,0.131457776,0.032987554,4,National,urban/rural,Education,indiasector,1,India,NA,Primary,NA,NA,NA,NA
2784,1,0.198124722,0.323213756,0.263929576,0.144744918,0.069987036,4,National,urban/rural,Education,indiasector,1,India,NA,Secondary,NA,NA,NA,NA
2785,1,0.031665195,0.236410901,0.273047656,0.162695378,0.296180844,4,National,urban/rural,Education,indiasector,1,India,NA,Higher,NA,NA,NA,NA
2786,1,0.340293407,0.256160498,0.26334846,0.036397234,0.103800431,4,National,urban/rural,Education,indiasector,1,India,NA,NA,NA,NA,NA,NA
2787,1,0.512897551,0.210261881,0.242232904,0.013871844,0.020735793,4,State,All,Education,state,99,Andaman & Nicobar Islands,NA,No education / Preschool,NA,NA,NA,NA
2788,1,0.255438119,0.518684626,0.211968496,0.013908748,0,4,State,All,Education,state,99,Andaman & Nicobar Islands,NA,Primary,NA,NA,NA,NA
2789,1,0.498836756,0.259943396,0.209198028,0.032021832,0,4,State,All,Education,state,99,Andaman & Nicobar Islands,NA,Secondary,NA,NA,NA,NA
2790,1,0,0,0,1,0,4,State,All,Education,state,99,Andaman & Nicobar Islands,NA,Higher,NA,NA,NA,NA
2791,1,0,1,0,0,0,4,State,All,Education,state,99,Andaman & Nicobar Islands,NA,NA,NA,NA,NA,NA
2792,1,0.30275318,0.471853346,0.198023871,0.026615411,0.000754201,4,State,All,Education,state,99,Andhra Pradesh,NA,No education / Preschool,NA,NA,NA,NA
2793,1,0.173274606,0.40040493,0.370417506,0.051945493,0.003957461,4,State,All,Education,state,99,Andhra Pradesh,NA,Primary,NA,NA,NA,NA
2794,1,0.188333452,0.390431702,0.368431598,0.052803248,0,4,State,All,Education,state,99,Andhra Pradesh,NA,Secondary,NA,NA,NA,NA
2795,1,0.092976421,0.233907625,0.39351666,0.279599309,0,4,State,All,Education,state,99,Andhra Pradesh,NA,Higher,NA,NA,NA,NA
2796,1,NA,NA,NA,NA,NA,4,State,All,Education,state,99,Andhra Pradesh,NA,NA,NA,NA,NA,NA
2797,1,0.627721012,0.297361225,0.060175885,0.011695868,0.003046019,4,State,All,Education,state,99,Arunachal Pradesh,NA,No education / Preschool,NA,NA,NA,NA
2798,1,0.504043281,0.383811057,0.096011661,0.015250015,0.000884009,4,State,All,Education,state,99,Arunachal Pradesh,NA,Primary,NA,NA,NA,NA
2799,1,0.390078813,0.420166045,0.148934633,0.019430749,0.021389756,4,State,All,Education,state,99,Arunachal Pradesh,NA,Secondary,NA,NA,NA,NA
2800,1,0.058270067,0.226205558,0.523388147,0.059524272,0.13261193,4,State,All,Education,state,99,Arunachal Pradesh,NA,Higher,NA,NA,NA,NA
2801,1,0.089951932,0.398550481,0.241916776,0.269580811,0,4,State,All,Education,state,99,Arunachal Pradesh,NA,NA,NA,NA,NA,NA
2802,1,0.620798171,0.351135254,0.026070844,0.001995707,0,4,State,All,Education,state,99,Assam,NA,No education / Preschool,NA,NA,NA,NA
2803,1,0.48257494,0.460861892,0.052156541,0.004406602,0,4,State,All,Education,state,99,Assam,NA,Primary,NA,NA,NA,NA
2804,1,0.329774588,0.547244251,0.110199288,0.009560647,0.003221215,4,State,All,Education,state,99,Assam,NA,Secondary,NA,NA,NA,NA
2805,1,0.070771396,0.697827816,0.231400818,0,0,4,State,All,Education,state,99,Assam,NA,Higher,NA,NA,NA,NA
2806,1,0.885502517,0.114497513,0,0,0,4,State,All,Education,state,99,Assam,NA,NA,NA,NA,NA,NA
2807,1,0.831131935,0.148687392,0.017922929,0.001998551,0.000259176,4,State,All,Education,state,99,Bihar,NA,No education / Preschool,NA,NA,NA,NA
2808,1,0.748531282,0.216093644,0.026782388,0.008334359,0.000258332,4,State,All,Education,state,99,Bihar,NA,Primary,NA,NA,NA,NA
2809,1,0.605063975,0.322040319,0.058122661,0.012882958,0.001890066,4,State,All,Education,state,99,Bihar,NA,Secondary,NA,NA,NA,NA
2810,1,0.363246709,0.494274378,0.112297826,0.027961109,0.002219986,4,State,All,Education,state,99,Bihar,NA,Higher,NA,NA,NA,NA
2811,1,0.880261719,0.119738303,0,0,0,4,State,All,Education,state,99,Bihar,NA,NA,NA,NA,NA,NA
2812,1,0.21178472,0.143330753,0.318431824,0.264146119,0.062306575,4,State,All,Education,state,99,Chandigarh,NA,No education / Preschool,NA,NA,NA,NA
2813,1,0.224807009,0.335457325,0.259584337,0.180151314,0,4,State,All,Education,state,99,Chandigarh,NA,Primary,NA,NA,NA,NA
2814,1,0.210483655,0.446243286,0.120087743,0.223185316,0,4,State,All,Education,state,99,Chandigarh,NA,Secondary,NA,NA,NA,NA
2815,1,0.75577563,0.203085914,0.034405615,0.005982089,0.000750742,4,State,All,Education,state,99,Chhattisgarh,NA,No education / Preschool,NA,NA,NA,NA
2816,1,0.582815886,0.320364058,0.077818327,0.015085949,0.003915774,4,State,All,Education,state,99,Chhattisgarh,NA,Primary,NA,NA,NA,NA
2817,1,0.451430649,0.383784354,0.130465254,0.025632909,0.00868684,4,State,All,Education,state,99,Chhattisgarh,NA,Secondary,NA,NA,NA,NA
2818,1,0.150912121,0.360817879,0.199515298,0.232107237,0.05664745,4,State,All,Education,state,99,Chhattisgarh,NA,Higher,NA,NA,NA,NA
2819,1,0.512783825,0.396971226,0.090244941,0,0,4,State,All,Education,state,99,Chhattisgarh,NA,NA,NA,NA,NA,NA
2820,1,0.614143133,0.294687331,0.073011339,0.018158168,0,4,State,All,Education,state,99,Dadra & Nagar Haveli,NA,No education / Preschool,NA,NA,NA,NA
2821,1,0.523973346,0.325109333,0.112104602,0.038812727,0,4,State,All,Education,state,99,Dadra & Nagar Haveli,NA,Primary,NA,NA,NA,NA
2822,1,0.288600057,0.546550453,0.143194869,0.021654606,0,4,State,All,Education,state,99,Dadra & Nagar Haveli,NA,Secondary,NA,NA,NA,NA
2823,1,0,0.347397864,0.340895593,0.311706543,0,4,State,All,Education,state,99,Dadra & Nagar Haveli,NA,Higher,NA,NA,NA,NA
2824,1,0.670387924,0.329612076,0,0,0,4,State,All,Education,state,99,Dadra & Nagar Haveli,NA,NA,NA,NA,NA,NA
2825,1,0.004378175,0.622518003,0.223879784,0.149224058,0,4,State,All,Education,state,99,Daman & Diu,NA,No education / Preschool,NA,NA,NA,NA
2826,1,0,0.433381349,0.396323591,0.039790161,0.130504891,4,State,All,Education,state,99,Daman & Diu,NA,Primary,NA,NA,NA,NA
2827,1,0.087458901,0.328309149,0.481286913,0,0.102945037,4,State,All,Education,state,99,Daman & Diu,NA,Secondary,NA,NA,NA,NA
2828,1,0,1,0,0,0,4,State,All,Education,state,99,Daman & Diu,NA,Higher,NA,NA,NA,NA
2829,1,0.077839576,0.137823924,0.466756225,0.265907764,0.0516725,4,State,All,Education,state,99,Delhi,NA,No education / Preschool,NA,NA,NA,NA
2830,1,0.071317762,0.124405138,0.478572577,0.218787432,0.106917076,4,State,All,Education,state,99,Delhi,NA,Primary,NA,NA,NA,NA
2831,1,0.003991022,0.232786536,0.349123597,0.214013547,0.200085312,4,State,All,Education,state,99,Delhi,NA,Secondary,NA,NA,NA,NA
2832,1,0,0.022640226,0.308061957,0,0.669297814,4,State,All,Education,state,99,Delhi,NA,Higher,NA,NA,NA,NA
2833,1,0,0,0,0,1,4,State,All,Education,state,99,Delhi,NA,NA,NA,NA,NA,NA
2834,1,0.024211995,0.525831401,0.305818886,0.115820341,0.028317388,4,State,All,Education,state,99,Goa,NA,No education / Preschool,NA,NA,NA,NA
2835,1,0,0.415190905,0.340465039,0.225773305,0.018570768,4,State,All,Education,state,99,Goa,NA,Primary,NA,NA,NA,NA
2836,1,0,0.595817924,0.404182076,0,0,4,State,All,Education,state,99,Goa,NA,Secondary,NA,NA,NA,NA
2837,1,0,1,0,0,0,4,State,All,Education,state,99,Goa,NA,Higher,NA,NA,NA,NA
2838,1,0.431047499,0.419875413,0.121335939,0.023743583,0.003997541,4,State,All,Education,state,99,Gujarat,NA,No education / Preschool,NA,NA,NA,NA
2839,1,0.301276416,0.449277967,0.198140994,0.045207921,0.006096712,4,State,All,Education,state,99,Gujarat,NA,Primary,NA,NA,NA,NA
2840,1,0.255157113,0.471800506,0.196213737,0.049792811,0.027035844,4,State,All,Education,state,99,Gujarat,NA,Secondary,NA,NA,NA,NA
2841,1,0.205914572,0.520566106,0.102201894,0.095351025,0.075966403,4,State,All,Education,state,99,Gujarat,NA,Higher,NA,NA,NA,NA
2842,1,0.224458739,0.520425498,0.255115777,0,0,4,State,All,Education,state,99,Gujarat,NA,NA,NA,NA,NA,NA
2843,1,0.176669732,0.362623423,0.293308526,0.128302023,0.039096277,4,State,All,Education,state,99,Haryana,NA,No education / Preschool,NA,NA,NA,NA
2844,1,0.12591663,0.35265708,0.318846732,0.170655146,0.031924397,4,State,All,Education,state,99,Haryana,NA,Primary,NA,NA,NA,NA
2845,1,0.071955703,0.299896955,0.307431579,0.217372969,0.103342779,4,State,All,Education,state,99,Haryana,NA,Secondary,NA,NA,NA,NA
2846,1,0,0.046506722,0.403001457,0.197724491,0.352767348,4,State,All,Education,state,99,Haryana,NA,Higher,NA,NA,NA,NA
2847,1,0,0,1,0,0,4,State,All,Education,state,99,Haryana,NA,NA,NA,NA,NA,NA
2848,1,0.211576983,0.479234457,0.258141339,0.048450552,0.002596688,4,State,All,Education,state,99,Himachal Pradesh,NA,No education / Preschool,NA,NA,NA,NA
2849,1,0.111443326,0.472076744,0.31122148,0.09343937,0.011819078,4,State,All,Education,state,99,Himachal Pradesh,NA,Primary,NA,NA,NA,NA
2850,1,0.058192417,0.325720668,0.465577543,0.118636057,0.031873316,4,State,All,Education,state,99,Himachal Pradesh,NA,Secondary,NA,NA,NA,NA
2851,1,0,0.374385148,0.300801158,0.324813694,0,4,State,All,Education,state,99,Himachal Pradesh,NA,Higher,NA,NA,NA,NA
2852,1,0,1,0,0,0,4,State,All,Education,state,99,Himachal Pradesh,NA,NA,NA,NA,NA,NA
2853,1,0.375500888,0.446735859,0.124259762,0.045027923,0.008475567,4,State,All,Education,state,99,Jammu & Kashmir,NA,No education / Preschool,NA,NA,NA,NA
