,m_poor_1_33,m_poor_1_50,round,level,area,dem,SourceSheet,sector,StateName,head_age_cat,edu_group,head_gender,hhsize_cat,own_house,agri_land
2669,0,0,4,State,All,Age,state,99,Sikkim,NA,NA,NA,NA,NA,NA
2670,0.10827703,0.016426738,4,State,All,Age,state,99,Tamil Nadu,15-29,NA,NA,NA,NA,NA
2671,0.067084901,0.007228289,4,State,All,Age,state,99,Tamil Nadu,30 to 45,NA,NA,NA,NA,NA
2672,0.072854616,0.003304841,4,State,All,Age,state,99,Tamil Nadu,46 to 64,NA,NA,NA,NA,NA
2673,0.168662459,0.003721261,4,State,All,Age,state,99,Tamil Nadu,65+,NA,NA,NA,NA,NA
2674,0.088070266,0,4,State,All,Age,state,99,Tamil Nadu,NA,NA,NA,NA,NA,NA
2675,0.247092098,0.071637854,4,State,All,Age,state,99,Telangana,15-29,NA,NA,NA,NA,NA
2676,0.164519623,0.040798616,4,State,All,Age,state,99,Telangana,30 to 45,NA,NA,NA,NA,NA
2677,0.157864556,0.020372745,4,State,All,Age,state,99,Telangana,46 to 64,NA,NA,NA,NA,NA
2678,0.333323717,0.017641358,4,State,All,Age,state,99,Telangana,65+,NA,NA,NA,NA,NA
2679,0.61735934,0.323514014,4,State,All,Age,state,99,Telangana,NA,NA,NA,NA,NA,NA
2680,0.345760286,0.118278988,4,State,All,Age,state,99,Tripura,15-29,NA,NA,NA,NA,NA
2681,0.201632291,0.058721852,4,State,All,Age,state,99,Tripura,30 to 45,NA,NA,NA,NA,NA
2682,0.180699587,0.028334321,4,State,All,Age,state,99,Tripura,46 to 64,NA,NA,NA,NA,NA
2683,0.251345575,0.032280456,4,State,All,Age,state,99,Tripura,65+,NA,NA,NA,NA,NA
2684,0,0,4,State,All,Age,state,99,Tripura,NA,NA,NA,NA,NA,NA
2685,0.534587383,0.202999756,4,State,All,Age,state,99,Uttar Pradesh,15-29,NA,NA,NA,NA,NA
2686,0.426683605,0.175699025,4,State,All,Age,state,99,Uttar Pradesh,30 to 45,NA,NA,NA,NA,NA
2687,0.329744101,0.077295803,4,State,All,Age,state,99,Uttar Pradesh,46 to 64,NA,NA,NA,NA,NA
2688,0.410179883,0.067519866,4,State,All,Age,state,99,Uttar Pradesh,65+,NA,NA,NA,NA,NA
2689,0.477186471,0.35198155,4,State,All,Age,state,99,Uttar Pradesh,NA,NA,NA,NA,NA,NA
2690,0.252870321,0.06344673,4,State,All,Age,state,99,Uttarakhand,15-29,NA,NA,NA,NA,NA
2691,0.166848719,0.044931099,4,State,All,Age,state,99,Uttarakhand,30 to 45,NA,NA,NA,NA,NA
2692,0.133685216,0.017167881,4,State,All,Age,state,99,Uttarakhand,46 to 64,NA,NA,NA,NA,NA
2693,0.194371775,0.016289895,4,State,All,Age,state,99,Uttarakhand,65+,NA,NA,NA,NA,NA
2694,0,0,4,State,All,Age,state,99,Uttarakhand,NA,NA,NA,NA,NA,NA
2695,0.459663004,0.166757405,4,State,All,Age,state,99,West Bengal,15-29,NA,NA,NA,NA,NA
2696,0.285019517,0.08324904,4,State,All,Age,state,99,West Bengal,30 to 45,NA,NA,NA,NA,NA
2697,0.221352115,0.043386776,4,State,All,Age,state,99,West Bengal,46 to 64,NA,NA,NA,NA,NA
2698,0.249570608,0.031443968,4,State,All,Age,state,99,West Bengal,65+,NA,NA,NA,NA,NA
2699,0.333074212,0.119532883,4,State,All,Age,state,99,West Bengal,NA,NA,NA,NA,NA,NA
2700,0.204776868,0.046085995,4,State,urban/rural,Age,statesector,0,Andaman & Nicobar Islands,15-29,NA,NA,NA,NA,NA
2701,0.101569295,0.018284177,4,State,urban/rural,Age,statesector,0,Andaman & Nicobar Islands,30 to 45,NA,NA,NA,NA,NA
2702,0.125411749,0.012786886,4,State,urban/rural,Age,statesector,0,Andaman & Nicobar Islands,46 to 64,NA,NA,NA,NA,NA
2703,0.17533268,0.017222371,4,State,urban/rural,Age,statesector,0,Andaman & Nicobar Islands,65+,NA,NA,NA,NA,NA
2704,0,0,4,State,urban/rural,Age,statesector,0,Andaman & Nicobar Islands,NA,NA,NA,NA,NA,NA
2705,0,0,4,State,urban/rural,Age,statesector,1,Andaman & Nicobar Islands,15-29,NA,NA,NA,NA,NA
2706,0.021332648,0,4,State,urban/rural,Age,statesector,1,Andaman & Nicobar Islands,30 to 45,NA,NA,NA,NA,NA
2707,0,0,4,State,urban/rural,Age,statesector,1,Andaman & Nicobar Islands,46 to 64,NA,NA,NA,NA,NA
2708,0,0,4,State,urban/rural,Age,statesector,1,Andaman & Nicobar Islands,65+,NA,NA,NA,NA,NA
2709,0.313165545,0.093707867,4,State,urban/rural,Age,statesector,0,Andhra Pradesh,15-29,NA,NA,NA,NA,NA
2710,0.171065271,0.038481735,4,State,urban/rural,Age,statesector,0,Andhra Pradesh,30 to 45,NA,NA,NA,NA,NA
2711,0.206590995,0.025914721,4,State,urban/rural,Age,statesector,0,Andhra Pradesh,46 to 64,NA,NA,NA,NA,NA
2712,0.340843618,0.023872077,4,State,urban/rural,Age,statesector,0,Andhra Pradesh,65+,NA,NA,NA,NA,NA
2713,0.473711312,0,4,State,urban/rural,Age,statesector,0,Andhra Pradesh,NA,NA,NA,NA,NA,NA
2714,0.161056429,0.036870703,4,State,urban/rural,Age,statesector,1,Andhra Pradesh,15-29,NA,NA,NA,NA,NA
2715,0.06063183,0.013271905,4,State,urban/rural,Age,statesector,1,Andhra Pradesh,30 to 45,NA,NA,NA,NA,NA
2716,0.04079406,0.004670047,4,State,urban/rural,Age,statesector,1,Andhra Pradesh,46 to 64,NA,NA,NA,NA,NA
2717,0.058864176,0.002895784,4,State,urban/rural,Age,statesector,1,Andhra Pradesh,65+,NA,NA,NA,NA,NA
2718,0,0,4,State,urban/rural,Age,statesector,1,Andhra Pradesh,NA,NA,NA,NA,NA,NA
2719,0.31780085,0.100259453,4,State,urban/rural,Age,statesector,0,Arunachal Pradesh,15-29,NA,NA,NA,NA,NA
2720,0.294133186,0.102320433,4,State,urban/rural,Age,statesector,0,Arunachal Pradesh,30 to 45,NA,NA,NA,NA,NA
2721,0.295167983,0.058326311,4,State,urban/rural,Age,statesector,0,Arunachal Pradesh,46 to 64,NA,NA,NA,NA,NA
2722,0.377473742,0.056275211,4,State,urban/rural,Age,statesector,0,Arunachal Pradesh,65+,NA,NA,NA,NA,NA
2723,0,0,4,State,urban/rural,Age,statesector,0,Arunachal Pradesh,NA,NA,NA,NA,NA,NA
2724,0.050130308,0.01183735,4,State,urban/rural,Age,statesector,1,Arunachal Pradesh,15-29,NA,NA,NA,NA,NA
2725,0.076364696,0.018739289,4,State,urban/rural,Age,statesector,1,Arunachal Pradesh,30 to 45,NA,NA,NA,NA,NA
2726,0.046500646,0.002715204,4,State,urban/rural,Age,statesector,1,Arunachal Pradesh,46 to 64,NA,NA,NA,NA,NA
2727,0.185041636,0,4,State,urban/rural,Age,statesector,1,Arunachal Pradesh,65+,NA,NA,NA,NA,NA
2728,0,0,4,State,urban/rural,Age,statesector,1,Arunachal Pradesh,NA,NA,NA,NA,NA,NA
2729,0.564812839,0.232220531,4,State,urban/rural,Age,statesector,0,Assam,15-29,NA,NA,NA,NA,NA
2730,0.424291462,0.160658702,4,State,urban/rural,Age,statesector,0,Assam,30 to 45,NA,NA,NA,NA,NA
2731,0.348262131,0.094338849,4,State,urban/rural,Age,statesector,0,Assam,46 to 64,NA,NA,NA,NA,NA
2732,0.337619185,0.068812758,4,State,urban/rural,Age,statesector,0,Assam,65+,NA,NA,NA,NA,NA
2733,0.610519171,0,4,State,urban/rural,Age,statesector,0,Assam,NA,NA,NA,NA,NA,NA
2734,0.214458406,0.057309795,4,State,urban/rural,Age,statesector,1,Assam,15-29,NA,NA,NA,NA,NA
2735,0.134259537,0.035330586,4,State,urban/rural,Age,statesector,1,Assam,30 to 45,NA,NA,NA,NA,NA
2736,0.08346504,0.01147749,4,State,urban/rural,Age,statesector,1,Assam,46 to 64,NA,NA,NA,NA,NA
2737,0.070229761,0.013181732,4,State,urban/rural,Age,statesector,1,Assam,65+,NA,NA,NA,NA,NA
2738,0,0,4,State,urban/rural,Age,statesector,1,Assam,NA,NA,NA,NA,NA,NA
2739,0.764624536,0.431787729,4,State,urban/rural,Age,statesector,0,Bihar,15-29,NA,NA,NA,NA,NA
2740,0.586874306,0.276524067,4,State,urban/rural,Age,statesector,0,Bihar,30 to 45,NA,NA,NA,NA,NA
2741,0.499554187,0.157865793,4,State,urban/rural,Age,statesector,0,Bihar,46 to 64,NA,NA,NA,NA,NA
2742,0.48738566,0.123364143,4,State,urban/rural,Age,statesector,0,Bihar,65+,NA,NA,NA,NA,NA
2743,0.460269302,0.201869309,4,State,urban/rural,Age,statesector,0,Bihar,NA,NA,NA,NA,NA,NA
2744,0.313498765,0.129446477,4,State,urban/rural,Age,statesector,1,Bihar,15-29,NA,NA,NA,NA,NA
2745,0.242400438,0.102148466,4,State,urban/rural,Age,statesector,1,Bihar,30 to 45,NA,NA,NA,NA,NA
2746,0.15901649,0.040818982,4,State,urban/rural,Age,statesector,1,Bihar,46 to 64,NA,NA,NA,NA,NA
2747,0.192180797,0.043155562,4,State,urban/rural,Age,statesector,1,Bihar,65+,NA,NA,NA,NA,NA
2748,0,0,4,State,urban/rural,Age,statesector,1,Bihar,NA,NA,NA,NA,NA,NA
2749,0.5,0,4,State,urban/rural,Age,statesector,0,Chandigarh,15-29,NA,NA,NA,NA,NA
2750,0.400000006,0.100000001,4,State,urban/rural,Age,statesector,0,Chandigarh,30 to 45,NA,NA,NA,NA,NA
2751,0.142857149,0,4,State,urban/rural,Age,statesector,0,Chandigarh,46 to 64,NA,NA,NA,NA,NA
2752,0,0,4,State,urban/rural,Age,statesector,0,Chandigarh,65+,NA,NA,NA,NA,NA
2753,0.164788783,0.052302688,4,State,urban/rural,Age,statesector,1,Chandigarh,15-29,NA,NA,NA,NA,NA
2754,0.039357614,0.011567288,4,State,urban/rural,Age,statesector,1,Chandigarh,30 to 45,NA,NA,NA,NA,NA
2755,0.017372698,0,4,State,urban/rural,Age,statesector,1,Chandigarh,46 to 64,NA,NA,NA,NA,NA
2756,0,0,4,State,urban/rural,Age,statesector,1,Chandigarh,65+,NA,NA,NA,NA,NA
2757,0.635903299,0.221057653,4,State,urban/rural,Age,statesector,0,Chhattisgarh,15-29,NA,NA,NA,NA,NA
2758,0.418756962,0.125994489,4,State,urban/rural,Age,statesector,0,Chhattisgarh,30 to 45,NA,NA,NA,NA,NA
2759,0.446201652,0.07697513,4,State,urban/rural,Age,statesector,0,Chhattisgarh,46 to 64,NA,NA,NA,NA,NA
2760,0.515581131,0.06103345,4,State,urban/rural,Age,statesector,0,Chhattisgarh,65+,NA,NA,NA,NA,NA
2761,0,0,4,State,urban/rural,Age,statesector,0,Chhattisgarh,NA,NA,NA,NA,NA,NA
2762,0.208908767,0.060626142,4,State,urban/rural,Age,statesector,1,Chhattisgarh,15-29,NA,NA,NA,NA,NA
2763,0.130387187,0.031312957,4,State,urban/rural,Age,statesector,1,Chhattisgarh,30 to 45,NA,NA,NA,NA,NA
2764,0.090797089,0.009727445,4,State,urban/rural,Age,statesector,1,Chhattisgarh,46 to 64,NA,NA,NA,NA,NA
2765,0.148003519,0.010814123,4,State,urban/rural,Age,statesector,1,Chhattisgarh,65+,NA,NA,NA,NA,NA
2766,0.522303283,0.113945857,4,State,urban/rural,Age,statesector,0,Dadra & Nagar Haveli,15-29,NA,NA,NA,NA,NA
2767,0.468881726,0.124815248,4,State,urban/rural,Age,statesector,0,Dadra & Nagar Haveli,30 to 45,NA,NA,NA,NA,NA
2768,0.554851711,0.130272329,4,State,urban/rural,Age,statesector,0,Dadra & Nagar Haveli,46 to 64,NA,NA,NA,NA,NA
2769,0.76684463,0.216795728,4,State,urban/rural,Age,statesector,0,Dadra & Nagar Haveli,65+,NA,NA,NA,NA,NA
2770,0.017673122,0,4,State,urban/rural,Age,statesector,1,Dadra & Nagar Haveli,15-29,NA,NA,NA,NA,NA
2771,0.044307064,0.013851982,4,State,urban/rural,Age,statesector,1,Dadra & Nagar Haveli,30 to 45,NA,NA,NA,NA,NA
2772,0.049860515,0,4,State,urban/rural,Age,statesector,1,Dadra & Nagar Haveli,46 to 64,NA,NA,NA,NA,NA
2773,0.105237275,0,4,State,urban/rural,Age,statesector,1,Dadra & Nagar Haveli,65+,NA,NA,NA,NA,NA
2774,0.017303947,0,4,State,urban/rural,Age,statesector,0,Daman & Diu,15-29,NA,NA,NA,NA,NA
2775,0.064560309,0.023933658,4,State,urban/rural,Age,statesector,0,Daman & Diu,30 to 45,NA,NA,NA,NA,NA
2776,0.019189589,0,4,State,urban/rural,Age,statesector,0,Daman & Diu,46 to 64,NA,NA,NA,NA,NA
2777,0.117721781,0.009764554,4,State,urban/rural,Age,statesector,0,Daman & Diu,65+,NA,NA,NA,NA,NA
2778,0.037468549,0,4,State,urban/rural,Age,statesector,1,Daman & Diu,15-29,NA,NA,NA,NA,NA
2779,0.087585799,0.02044476,4,State,urban/rural,Age,statesector,1,Daman & Diu,30 to 45,NA,NA,NA,NA,NA
2780,0.012821817,0.004952369,4,State,urban/rural,Age,statesector,1,Daman & Diu,46 to 64,NA,NA,NA,NA,NA
2781,0.06015392,0,4,State,urban/rural,Age,statesector,1,Daman & Diu,65+,NA,NA,NA,NA,NA
2782,0.787402213,0,4,State,urban/rural,Age,statesector,0,Delhi,15-29,NA,NA,NA,NA,NA
2783,0,0,4,State,urban/rural,Age,statesector,0,Delhi,30 to 45,NA,NA,NA,NA,NA
2784,0.0151766,0,4,State,urban/rural,Age,statesector,0,Delhi,46 to 64,NA,NA,NA,NA,NA
2785,0.008509954,0,4,State,urban/rural,Age,statesector,0,Delhi,65+,NA,NA,NA,NA,NA
2786,0.085370854,0.030280307,4,State,urban/rural,Age,statesector,1,Delhi,15-29,NA,NA,NA,NA,NA
2787,0.047761835,0.01228877,4,State,urban/rural,Age,statesector,1,Delhi,30 to 45,NA,NA,NA,NA,NA
2788,0.023659449,0.002082998,4,State,urban/rural,Age,statesector,1,Delhi,46 to 64,NA,NA,NA,NA,NA
2789,0.01653919,0,4,State,urban/rural,Age,statesector,1,Delhi,65+,NA,NA,NA,NA,NA
2790,0,0,4,State,urban/rural,Age,statesector,1,Delhi,NA,NA,NA,NA,NA,NA
2791,0.025781022,0,4,State,urban/rural,Age,statesector,0,Goa,15-29,NA,NA,NA,NA,NA
2792,0.105106957,0.025290916,4,State,urban/rural,Age,statesector,0,Goa,30 to 45,NA,NA,NA,NA,NA
2793,0.072120756,0,4,State,urban/rural,Age,statesector,0,Goa,46 to 64,NA,NA,NA,NA,NA
2794,0.067916155,0.006478506,4,State,urban/rural,Age,statesector,0,Goa,65+,NA,NA,NA,NA,NA
2795,0.152307123,0.025049098,4,State,urban/rural,Age,statesector,1,Goa,15-29,NA,NA,NA,NA,NA
2796,0.036845218,0.00683267,4,State,urban/rural,Age,statesector,1,Goa,30 to 45,NA,NA,NA,NA,NA
2797,0.021643881,0,4,State,urban/rural,Age,statesector,1,Goa,46 to 64,NA,NA,NA,NA,NA
2798,0.042654198,0,4,State,urban/rural,Age,statesector,1,Goa,65+,NA,NA,NA,NA,NA
2799,0.482614547,0.137653366,4,State,urban/rural,Age,statesector,0,Gujarat,15-29,NA,NA,NA,NA,NA
2800,0.326346785,0.094483204,4,State,urban/rural,Age,statesector,0,Gujarat,30 to 45,NA,NA,NA,NA,NA
2801,0.285241425,0.054572791,4,State,urban/rural,Age,statesector,0,Gujarat,46 to 64,NA,NA,NA,NA,NA
2802,0.311345607,0.041568879,4,State,urban/rural,Age,statesector,0,Gujarat,65+,NA,NA,NA,NA,NA
2803,0.632054508,0.205430627,4,State,urban/rural,Age,statesector,0,Gujarat,NA,NA,NA,NA,NA,NA
2804,0.152409196,0.038919948,4,State,urban/rural,Age,statesector,1,Gujarat,15-29,NA,NA,NA,NA,NA
2805,0.070885509,0.01862457,4,State,urban/rural,Age,statesector,1,Gujarat,30 to 45,NA,NA,NA,NA,NA
2806,0.044503566,0.007429501,4,State,urban/rural,Age,statesector,1,Gujarat,46 to 64,NA,NA,NA,NA,NA
2807,0.048801299,0.007786525,4,State,urban/rural,Age,statesector,1,Gujarat,65+,NA,NA,NA,NA,NA
2808,0,0,4,State,urban/rural,Age,statesector,1,Gujarat,NA,NA,NA,NA,NA,NA
2809,0.214059263,0.064072117,4,State,urban/rural,Age,statesector,0,Haryana,15-29,NA,NA,NA,NA,NA
2810,0.138577938,0.041055586,4,State,urban/rural,Age,statesector,0,Haryana,30 to 45,NA,NA,NA,NA,NA
2811,0.094406068,0.013467481,4,State,urban/rural,Age,statesector,0,Haryana,46 to 64,NA,NA,NA,NA,NA
2812,0.124739781,0.013859404,4,State,urban/rural,Age,statesector,0,Haryana,65+,NA,NA,NA,NA,NA
2813,0.294874668,0,4,State,urban/rural,Age,statesector,0,Haryana,NA,NA,NA,NA,NA,NA
2814,0.170154706,0.037592012,4,State,urban/rural,Age,statesector,1,Haryana,15-29,NA,NA,NA,NA,NA
2815,0.067906879,0.015209192,4,State,urban/rural,Age,statesector,1,Haryana,30 to 45,NA,NA,NA,NA,NA
2816,0.03993639,0.006817144,4,State,urban/rural,Age,statesector,1,Haryana,46 to 64,NA,NA,NA,NA,NA
2817,0.03619206,0.002437396,4,State,urban/rural,Age,statesector,1,Haryana,65+,NA,NA,NA,NA,NA
2818,0,0,4,State,urban/rural,Age,statesector,1,Haryana,NA,NA,NA,NA,NA,NA
2819,0.148255616,0.025854347,4,State,urban/rural,Age,statesector,0,Himachal Pradesh,15-29,NA,NA,NA,NA,NA
2820,0.09387745,0.006271573,4,State,urban/rural,Age,statesector,0,Himachal Pradesh,30 to 45,NA,NA,NA,NA,NA
2821,0.090505555,0.005305593,4,State,urban/rural,Age,statesector,0,Himachal Pradesh,46 to 64,NA,NA,NA,NA,NA
2822,0.091434725,0.003337144,4,State,urban/rural,Age,statesector,0,Himachal Pradesh,65+,NA,NA,NA,NA,NA
2823,0.406365037,0,4,State,urban/rural,Age,statesector,0,Himachal Pradesh,NA,NA,NA,NA,NA,NA
2824,0.022625756,0.014450105,4,State,urban/rural,Age,statesector,1,Himachal Pradesh,15-29,NA,NA,NA,NA,NA
2825,0.028291782,0.007588282,4,State,urban/rural,Age,statesector,1,Himachal Pradesh,30 to 45,NA,NA,NA,NA,NA
2826,0.015266279,0,4,State,urban/rural,Age,statesector,1,Himachal Pradesh,46 to 64,NA,NA,NA,NA,NA
2827,0.004341562,0,4,State,urban/rural,Age,statesector,1,Himachal Pradesh,65+,NA,NA,NA,NA,NA
2828,0.308053672,0.071956269,4,State,urban/rural,Age,statesector,0,Jammu & Kashmir,15-29,NA,NA,NA,NA,NA
2829,0.219211742,0.051705949,4,State,urban/rural,Age,statesector,0,Jammu & Kashmir,30 to 45,NA,NA,NA,NA,NA
2830,0.14245069,0.023751669,4,State,urban/rural,Age,statesector,0,Jammu & Kashmir,46 to 64,NA,NA,NA,NA,NA
2831,0.17842041,0.022497039,4,State,urban/rural,Age,statesector,0,Jammu & Kashmir,65+,NA,NA,NA,NA,NA
2832,0,0,4,State,urban/rural,Age,statesector,0,Jammu & Kashmir,NA,NA,NA,NA,NA,NA
2833,0.119501188,0.015346691,4,State,urban/rural,Age,statesector,1,Jammu & Kashmir,15-29,NA,NA,NA,NA,NA
2834,0.057731774,0.008825609,4,State,urban/rural,Age,statesector,1,Jammu & Kashmir,30 to 45,NA,NA,NA,NA,NA
2835,0.020817794,0.004416935,4,State,urban/rural,Age,statesector,1,Jammu & Kashmir,46 to 64,NA,NA,NA,NA,NA
2836,0.04416059,0.011095305,4,State,urban/rural,Age,statesector,1,Jammu & Kashmir,65+,NA,NA,NA,NA,NA
2837,0,0,4,State,urban/rural,Age,statesector,1,Jammu & Kashmir,NA,NA,NA,NA,NA,NA
2838,0.709236205,0.314477056,4,State,urban/rural,Age,statesector,0,Jharkhand,15-29,NA,NA,NA,NA,NA
2839,0.563053191,0.220740989,4,State,urban/rural,Age,statesector,0,Jharkhand,30 to 45,NA,NA,NA,NA,NA
2840,0.499597758,0.126426563,4,State,urban/rural,Age,statesector,0,Jharkhand,46 to 64,NA,NA,NA,NA,NA
2841,0.578856528,0.138470024,4,State,urban/rural,Age,statesector,0,Jharkhand,65+,NA,NA,NA,NA,NA
2842,0.389292359,0,4,State,urban/rural,Age,statesector,0,Jharkhand,NA,NA,NA,NA,NA,NA
2843,0.303520054,0.086665489,4,State,urban/rural,Age,statesector,1,Jharkhand,15-29,NA,NA,NA,NA,NA
2844,0.188281447,0.048162524,4,State,urban/rural,Age,statesector,1,Jharkhand,30 to 45,NA,NA,NA,NA,NA
2845,0.13241154,0.021960346,4,State,urban/rural,Age,statesector,1,Jharkhand,46 to 64,NA,NA,NA,NA,NA
2846,0.137181371,0.019043026,4,State,urban/rural,Age,statesector,1,Jharkhand,65+,NA,NA,NA,NA,NA
2847,0,0,4,State,urban/rural,Age,statesector,1,Jharkhand,NA,NA,NA,NA,NA,NA
2848,0.346225798,0.073983483,4,State,urban/rural,Age,statesector,0,Karnataka,15-29,NA,NA,NA,NA,NA
2849,0.26709187,0.062795155,4,State,urban/rural,Age,statesector,0,Karnataka,30 to 45,NA,NA,NA,NA,NA
2850,0.217495665,0.031652048,4,State,urban/rural,Age,statesector,0,Karnataka,46 to 64,NA,NA,NA,NA,NA
2851,0.314222008,0.027627392,4,State,urban/rural,Age,statesector,0,Karnataka,65+,NA,NA,NA,NA,NA
2852,0.109938398,0,4,State,urban/rural,Age,statesector,0,Karnataka,NA,NA,NA,NA,NA,NA
2853,0.099442959,0.010494613,4,State,urban/rural,Age,statesector,1,Karnataka,15-29,NA,NA,NA,NA,NA
2854,0.060300026,0.012053939,4,State,urban/rural,Age,statesector,1,Karnataka,30 to 45,NA,NA,NA,NA,NA
2855,0.042268526,0.004721394,4,State,urban/rural,Age,statesector,1,Karnataka,46 to 64,NA,NA,NA,NA,NA
2856,0.080854692,0.005719936,4,State,urban/rural,Age,statesector,1,Karnataka,65+,NA,NA,NA,NA,NA
2857,0,0,4,State,urban/rural,Age,statesector,1,Karnataka,NA,NA,NA,NA,NA,NA
2858,0.021052718,0,4,State,urban/rural,Age,statesector,0,Kerala,15-29,NA,NA,NA,NA,NA
2859,0.018233107,0.000888526,4,State,urban/rural,Age,statesector,0,Kerala,30 to 45,NA,NA,NA,NA,NA
2860,0.01346118,0.000998541,4,State,urban/rural,Age,statesector,0,Kerala,46 to 64,NA,NA,NA,NA,NA
2861,0.021229351,0,4,State,urban/rural,Age,statesector,0,Kerala,65+,NA,NA,NA,NA,NA
2862,0.077511869,0,4,State,urban/rural,Age,statesector,0,Kerala,NA,NA,NA,NA,NA,NA
2863,0.009340236,0,4,State,urban/rural,Age,statesector,1,Kerala,15-29,NA,NA,NA,NA,NA
2864,0.006058241,0,4,State,urban/rural,Age,statesector,1,Kerala,30 to 45,NA,NA,NA,NA,NA
2865,0.005990773,0,4,State,urban/rural,Age,statesector,1,Kerala,46 to 64,NA,NA,NA,NA,NA
2866,0.010739664,0,4,State,urban/rural,Age,statesector,1,Kerala,65+,NA,NA,NA,NA,NA
2867,0,0,4,State,urban/rural,Age,statesector,1,Kerala,NA,NA,NA,NA,NA,NA
2868,0,0,4,State,urban/rural,Age,statesector,0,Lakshadweep,15-29,NA,NA,NA,NA,NA
2869,0,0,4,State,urban/rural,Age,statesector,0,Lakshadweep,30 to 45,NA,NA,NA,NA,NA
2870,0.011346102,0,4,State,urban/rural,Age,statesector,0,Lakshadweep,46 to 64,NA,NA,NA,NA,NA
2871,0.026814409,0,4,State,urban/rural,Age,statesector,0,Lakshadweep,65+,NA,NA,NA,NA,NA
2872,0,0,4,State,urban/rural,Age,statesector,1,Lakshadweep,15-29,NA,NA,NA,NA,NA
2873,0.008035615,0,4,State,urban/rural,Age,statesector,1,Lakshadweep,30 to 45,NA,NA,NA,NA,NA
2874,0.011612644,0,4,State,urban/rural,Age,statesector,1,Lakshadweep,46 to 64,NA,NA,NA,NA,NA
2875,0.00680352,0,4,State,urban/rural,Age,statesector,1,Lakshadweep,65+,NA,NA,NA,NA,NA
2876,0.678604126,0.265989393,4,State,urban/rural,Age,statesector,0,Madhya Pradesh,15-29,NA,NA,NA,NA,NA
2877,0.500920653,0.180314466,4,State,urban/rural,Age,statesector,0,Madhya Pradesh,30 to 45,NA,NA,NA,NA,NA
2878,0.476952732,0.11385268,4,State,urban/rural,Age,statesector,0,Madhya Pradesh,46 to 64,NA,NA,NA,NA,NA
2879,0.565105557,0.118299738,4,State,urban/rural,Age,statesector,0,Madhya Pradesh,65+,NA,NA,NA,NA,NA
2880,0.451948255,0.092903174,4,State,urban/rural,Age,statesector,0,Madhya Pradesh,NA,NA,NA,NA,NA,NA
2881,0.202933401,0.050091825,4,State,urban/rural,Age,statesector,1,Madhya Pradesh,15-29,NA,NA,NA,NA,NA
2882,0.154852822,0.042765021,4,State,urban/rural,Age,statesector,1,Madhya Pradesh,30 to 45,NA,NA,NA,NA,NA
2883,0.108287476,0.022776367,4,State,urban/rural,Age,statesector,1,Madhya Pradesh,46 to 64,NA,NA,NA,NA,NA
2884,0.128656387,0.019534793,4,State,urban/rural,Age,statesector,1,Madhya Pradesh,65+,NA,NA,NA,NA,NA
2885,0.476573288,0,4,State,urban/rural,Age,statesector,1,Madhya Pradesh,NA,NA,NA,NA,NA,NA
2886,0.37606439,0.111754075,4,State,urban/rural,Age,statesector,0,Maharashtra,15-29,NA,NA,NA,NA,NA
2887,0.258233726,0.058510676,4,State,urban/rural,Age,statesector,0,Maharashtra,30 to 45,NA,NA,NA,NA,NA
2888,0.242710724,0.039789606,4,State,urban/rural,Age,statesector,0,Maharashtra,46 to 64,NA,NA,NA,NA,NA
2889,0.345288932,0.040318806,4,State,urban/rural,Age,statesector,0,Maharashtra,65+,NA,NA,NA,NA,NA
2890,0.117281213,0,4,State,urban/rural,Age,statesector,0,Maharashtra,NA,NA,NA,NA,NA,NA
2891,0.103638634,0.018743657,4,State,urban/rural,Age,statesector,1,Maharashtra,15-29,NA,NA,NA,NA,NA
2892,0.047435112,0.00581556,4,State,urban/rural,Age,statesector,1,Maharashtra,30 to 45,NA,NA,NA,NA,NA
2893,0.035624892,0.004689308,4,State,urban/rural,Age,statesector,1,Maharashtra,46 to 64,NA,NA,NA,NA,NA
2894,0.071742997,0.012608742,4,State,urban/rural,Age,statesector,1,Maharashtra,65+,NA,NA,NA,NA,NA
2895,0.119193234,0.119193234,4,State,urban/rural,Age,statesector,1,Maharashtra,NA,NA,NA,NA,NA,NA
2896,0.3839809,0.071412094,4,State,urban/rural,Age,statesector,0,Manipur,15-29,NA,NA,NA,NA,NA
2897,0.30565995,0.062395189,4,State,urban/rural,Age,statesector,0,Manipur,30 to 45,NA,NA,NA,NA,NA
2898,0.209077895,0.030718675,4,State,urban/rural,Age,statesector,0,Manipur,46 to 64,NA,NA,NA,NA,NA
2899,0.215684772,0.028071029,4,State,urban/rural,Age,statesector,0,Manipur,65+,NA,NA,NA,NA,NA
2900,0.270425051,0,4,State,urban/rural,Age,statesector,0,Manipur,NA,NA,NA,NA,NA,NA
2901,0.280277044,0.052946426,4,State,urban/rural,Age,statesector,1,Manipur,15-29,NA,NA,NA,NA,NA
2902,0.156679407,0.020570002,4,State,urban/rural,Age,statesector,1,Manipur,30 to 45,NA,NA,NA,NA,NA
2903,0.101936892,0.008104352,4,State,urban/rural,Age,statesector,1,Manipur,46 to 64,NA,NA,NA,NA,NA
2904,0.113244504,0.005476163,4,State,urban/rural,Age,statesector,1,Manipur,65+,NA,NA,NA,NA,NA
2905,0.367445886,0,4,State,urban/rural,Age,statesector,1,Manipur,NA,NA,NA,NA,NA,NA
