,m_poor_1_33,m_poor_1_50,Year,round,level,area,dem,SourceSheet,sector,state,head_age_cat,edu_group,head_gender,hhsize_cat,own_house,agri_land
3921,0.190936983,0.063319169,2015,4,State,urban/rural,Gender,statesector,1,Uttar Pradesh,NA,NA,2,NA,NA,NA
3922,0,0,2015,4,State,urban/rural,Gender,statesector,1,Uttar Pradesh,NA,NA,NA,NA,NA,NA
3923,0.213216856,0.04969671,2015,4,State,urban/rural,Gender,statesector,0,Uttarakhand,NA,NA,1,NA,NA,NA
3924,0.235965416,0.034466568,2015,4,State,urban/rural,Gender,statesector,0,Uttarakhand,NA,NA,2,NA,NA,NA
3925,0,0,2015,4,State,urban/rural,Gender,statesector,0,Uttarakhand,NA,NA,NA,NA,NA,NA
3926,0.092494152,0.027133677,2015,4,State,urban/rural,Gender,statesector,1,Uttarakhand,NA,NA,1,NA,NA,NA
3927,0.070248596,0.010752094,2015,4,State,urban/rural,Gender,statesector,1,Uttarakhand,NA,NA,2,NA,NA,NA
3928,0,0,2015,4,State,urban/rural,Gender,statesector,1,Uttarakhand,NA,NA,NA,NA,NA,NA
3929,0.311623931,0.083779939,2015,4,State,urban/rural,Gender,statesector,0,West Bengal,NA,NA,1,NA,NA,NA
3930,0.401761085,0.121604815,2015,4,State,urban/rural,Gender,statesector,0,West Bengal,NA,NA,2,NA,NA,NA
3931,0.128059179,0.068936363,2015,4,State,urban/rural,Gender,statesector,0,West Bengal,NA,NA,NA,NA,NA,NA
3932,0.132584557,0.034375686,2015,4,State,urban/rural,Gender,statesector,1,West Bengal,NA,NA,1,NA,NA,NA
3933,0.157095253,0.042999871,2015,4,State,urban/rural,Gender,statesector,1,West Bengal,NA,NA,2,NA,NA,NA
3934,0.453329563,0.037748527,2015,4,National,All,HH Size,allindia,99,India,NA,NA,NA,1,NA,NA
3935,0.228565454,0.050062925,2015,4,National,All,HH Size,allindia,99,India,NA,NA,NA,2 to 3,NA,NA
3936,0.246042952,0.081149288,2015,4,National,All,HH Size,allindia,99,India,NA,NA,NA,4 to 6,NA,NA
3937,0.360181689,0.119831808,2015,4,National,All,HH Size,allindia,99,India,NA,NA,NA,7+,NA,NA
3938,0.284616202,0.138849497,2015,4,National,All,HH Size,allindia,99,India,NA,NA,NA,NA,NA,NA
3939,0.642726839,0.055276923,2015,4,National,urban/rural,HH Size,indiasector,0,India,NA,NA,NA,1,NA,NA
3940,0.333345115,0.074475043,2015,4,National,urban/rural,HH Size,indiasector,0,India,NA,NA,NA,2 to 3,NA,NA
3941,0.331167012,0.111761659,2015,4,National,urban/rural,HH Size,indiasector,0,India,NA,NA,NA,4 to 6,NA,NA
3942,0.438732207,0.147834092,2015,4,National,urban/rural,HH Size,indiasector,0,India,NA,NA,NA,7+,NA,NA
3943,0.363175601,0.182296813,2015,4,National,urban/rural,HH Size,indiasector,0,India,NA,NA,NA,NA,NA,NA
3944,0.142095774,0.008944361,2015,4,National,urban/rural,HH Size,indiasector,1,India,NA,NA,NA,1,NA,NA
3945,0.059616063,0.0107002,2015,4,National,urban/rural,HH Size,indiasector,1,India,NA,NA,NA,2 to 3,NA,NA
3946,0.078999177,0.021076892,2015,4,National,urban/rural,HH Size,indiasector,1,India,NA,NA,NA,4 to 6,NA,NA
3947,0.143021569,0.042416897,2015,4,National,urban/rural,HH Size,indiasector,1,India,NA,NA,NA,7+,NA,NA
3948,0.06256669,0.016044917,2015,4,National,urban/rural,HH Size,indiasector,1,India,NA,NA,NA,NA,NA,NA
3949,0.183032721,0.017114324,2015,4,State,All,HH Size,state,99,Andaman & Nicobar Islands,NA,NA,NA,1,NA,NA
3950,0.062823907,0.007160668,2015,4,State,All,HH Size,state,99,Andaman & Nicobar Islands,NA,NA,NA,2 to 3,NA,NA
3951,0.072289839,0.011610631,2015,4,State,All,HH Size,state,99,Andaman & Nicobar Islands,NA,NA,NA,4 to 6,NA,NA
3952,0.055715807,0.006335547,2015,4,State,All,HH Size,state,99,Andaman & Nicobar Islands,NA,NA,NA,7+,NA,NA
3953,0,0,2015,4,State,All,HH Size,state,99,Andaman & Nicobar Islands,NA,NA,NA,NA,NA,NA
3954,0.486573964,0.029499279,2015,4,State,All,HH Size,state,99,Andhra Pradesh,NA,NA,NA,1,NA,NA
3955,0.166722804,0.017274102,2015,4,State,All,HH Size,state,99,Andhra Pradesh,NA,NA,NA,2 to 3,NA,NA
3956,0.138605192,0.033510793,2015,4,State,All,HH Size,state,99,Andhra Pradesh,NA,NA,NA,4 to 6,NA,NA
3957,0.182548419,0.046836477,2015,4,State,All,HH Size,state,99,Andhra Pradesh,NA,NA,NA,7+,NA,NA
3958,0.412358016,0,2015,4,State,All,HH Size,state,99,Andhra Pradesh,NA,NA,NA,NA,NA,NA
3959,0.272637069,0.01629707,2015,4,State,All,HH Size,state,99,Arunachal Pradesh,NA,NA,NA,1,NA,NA
3960,0.23897323,0.041101396,2015,4,State,All,HH Size,state,99,Arunachal Pradesh,NA,NA,NA,2 to 3,NA,NA
3961,0.224814609,0.078388751,2015,4,State,All,HH Size,state,99,Arunachal Pradesh,NA,NA,NA,4 to 6,NA,NA
3962,0.291525811,0.101489574,2015,4,State,All,HH Size,state,99,Arunachal Pradesh,NA,NA,NA,7+,NA,NA
3963,0,0,2015,4,State,All,HH Size,state,99,Arunachal Pradesh,NA,NA,NA,NA,NA,NA
3964,0.527226865,0.089450292,2015,4,State,All,HH Size,state,99,Assam,NA,NA,NA,1,NA,NA
3965,0.321494043,0.095611922,2015,4,State,All,HH Size,state,99,Assam,NA,NA,NA,2 to 3,NA,NA
3966,0.351498932,0.125376165,2015,4,State,All,HH Size,state,99,Assam,NA,NA,NA,4 to 6,NA,NA
3967,0.405543029,0.129888356,2015,4,State,All,HH Size,state,99,Assam,NA,NA,NA,7+,NA,NA
3968,0.212098032,0,2015,4,State,All,HH Size,state,99,Assam,NA,NA,NA,NA,NA,NA
3969,0.642725348,0.05506641,2015,4,State,All,HH Size,state,99,Bihar,NA,NA,NA,1,NA,NA
3970,0.476482302,0.155652374,2015,4,State,All,HH Size,state,99,Bihar,NA,NA,NA,2 to 3,NA,NA
3971,0.509601593,0.240505382,2015,4,State,All,HH Size,state,99,Bihar,NA,NA,NA,4 to 6,NA,NA
3972,0.549526393,0.222648516,2015,4,State,All,HH Size,state,99,Bihar,NA,NA,NA,7+,NA,NA
3973,0.488798499,0.339413404,2015,4,State,All,HH Size,state,99,Bihar,NA,NA,NA,NA,NA,NA
3974,0.081111722,0,2015,4,State,All,HH Size,state,99,Chandigarh,NA,NA,NA,1,NA,NA
3975,0.037041623,0.015398476,2015,4,State,All,HH Size,state,99,Chandigarh,NA,NA,NA,2 to 3,NA,NA
3976,0.044094957,0.008351632,2015,4,State,All,HH Size,state,99,Chandigarh,NA,NA,NA,4 to 6,NA,NA
3977,0.064458989,0.026327997,2015,4,State,All,HH Size,state,99,Chandigarh,NA,NA,NA,7+,NA,NA
3978,0.692692101,0.059243742,2015,4,State,All,HH Size,state,99,Chhattisgarh,NA,NA,NA,1,NA,NA
3979,0.41257596,0.088319048,2015,4,State,All,HH Size,state,99,Chhattisgarh,NA,NA,NA,2 to 3,NA,NA
3980,0.343182802,0.091038547,2015,4,State,All,HH Size,state,99,Chhattisgarh,NA,NA,NA,4 to 6,NA,NA
3981,0.385866493,0.09078937,2015,4,State,All,HH Size,state,99,Chhattisgarh,NA,NA,NA,7+,NA,NA
3982,0,0,2015,4,State,All,HH Size,state,99,Chhattisgarh,NA,NA,NA,NA,NA,NA
3983,0.103087276,0,2015,4,State,All,HH Size,state,99,Dadra & Nagar Haveli and Daman & Diu,NA,NA,NA,1,NA,NA
3984,0.122962765,0.015636614,2015,4,State,All,HH Size,state,99,Dadra & Nagar Haveli and Daman & Diu,NA,NA,NA,2 to 3,NA,NA
3985,0.208098993,0.060351525,2015,4,State,All,HH Size,state,99,Dadra & Nagar Haveli and Daman & Diu,NA,NA,NA,4 to 6,NA,NA
3986,0.413094372,0.109349906,2015,4,State,All,HH Size,state,99,Dadra & Nagar Haveli and Daman & Diu,NA,NA,NA,7+,NA,NA
3987,0.043908328,0.001670255,2015,4,State,All,HH Size,state,99,Delhi,NA,NA,NA,1,NA,NA
3988,0.030519338,0.004350955,2015,4,State,All,HH Size,state,99,Delhi,NA,NA,NA,2 to 3,NA,NA
3989,0.040894751,0.012565809,2015,4,State,All,HH Size,state,99,Delhi,NA,NA,NA,4 to 6,NA,NA
3990,0.053363811,0.006905956,2015,4,State,All,HH Size,state,99,Delhi,NA,NA,NA,7+,NA,NA
3991,0,0,2015,4,State,All,HH Size,state,99,Delhi,NA,NA,NA,NA,NA,NA
3992,0.09120097,0.012660248,2015,4,State,All,HH Size,state,99,Goa,NA,NA,NA,1,NA,NA
3993,0.044209577,0.007238072,2015,4,State,All,HH Size,state,99,Goa,NA,NA,NA,2 to 3,NA,NA
3994,0.051565915,0.003964535,2015,4,State,All,HH Size,state,99,Goa,NA,NA,NA,4 to 6,NA,NA
3995,0.080540597,0,2015,4,State,All,HH Size,state,99,Goa,NA,NA,NA,7+,NA,NA
3996,0.344317287,0.022869805,2015,4,State,All,HH Size,state,99,Gujarat,NA,NA,NA,1,NA,NA
3997,0.167672887,0.028564688,2015,4,State,All,HH Size,state,99,Gujarat,NA,NA,NA,2 to 3,NA,NA
3998,0.182637945,0.045935623,2015,4,State,All,HH Size,state,99,Gujarat,NA,NA,NA,4 to 6,NA,NA
3999,0.298674434,0.08310657,2015,4,State,All,HH Size,state,99,Gujarat,NA,NA,NA,7+,NA,NA
4000,0.626133204,0.055543721,2015,4,State,All,HH Size,state,99,Gujarat,NA,NA,NA,NA,NA,NA
4001,0.135502532,0.001798019,2015,4,State,All,HH Size,state,99,Haryana,NA,NA,NA,1,NA,NA
4002,0.104103327,0.015150725,2015,4,State,All,HH Size,state,99,Haryana,NA,NA,NA,2 to 3,NA,NA
4003,0.084287226,0.020571813,2015,4,State,All,HH Size,state,99,Haryana,NA,NA,NA,4 to 6,NA,NA
4004,0.160753831,0.04333536,2015,4,State,All,HH Size,state,99,Haryana,NA,NA,NA,7+,NA,NA
4005,0.227978468,0,2015,4,State,All,HH Size,state,99,Haryana,NA,NA,NA,NA,NA,NA
4006,0.198649198,0.001390629,2015,4,State,All,HH Size,state,99,Himachal Pradesh,NA,NA,NA,1,NA,NA
4007,0.076138996,0.005132516,2015,4,State,All,HH Size,state,99,Himachal Pradesh,NA,NA,NA,2 to 3,NA,NA
4008,0.077239349,0.005772639,2015,4,State,All,HH Size,state,99,Himachal Pradesh,NA,NA,NA,4 to 6,NA,NA
4009,0.087841824,0.005805615,2015,4,State,All,HH Size,state,99,Himachal Pradesh,NA,NA,NA,7+,NA,NA
4010,0.165621489,0,2015,4,State,All,HH Size,state,99,Himachal Pradesh,NA,NA,NA,NA,NA,NA
4011,0.21117489,0.002722796,2015,4,State,All,HH Size,state,99,Jammu & Kashmir,NA,NA,NA,1,NA,NA
4012,0.127329588,0.015123356,2015,4,State,All,HH Size,state,99,Jammu & Kashmir,NA,NA,NA,2 to 3,NA,NA
4013,0.131757885,0.0255065,2015,4,State,All,HH Size,state,99,Jammu & Kashmir,NA,NA,NA,4 to 6,NA,NA
4014,0.194648832,0.052301764,2015,4,State,All,HH Size,state,99,Jammu & Kashmir,NA,NA,NA,7+,NA,NA
4015,0,0,2015,4,State,All,HH Size,state,99,Jammu & Kashmir,NA,NA,NA,NA,NA,NA
4016,0.613965273,0.117762111,2015,4,State,All,HH Size,state,99,Jharkhand,NA,NA,NA,1,NA,NA
4017,0.449522495,0.140593633,2015,4,State,All,HH Size,state,99,Jharkhand,NA,NA,NA,2 to 3,NA,NA
4018,0.437595516,0.156759381,2015,4,State,All,HH Size,state,99,Jharkhand,NA,NA,NA,4 to 6,NA,NA
4019,0.511879981,0.156627893,2015,4,State,All,HH Size,state,99,Jharkhand,NA,NA,NA,7+,NA,NA
4020,0.227396473,0,2015,4,State,All,HH Size,state,99,Jharkhand,NA,NA,NA,NA,NA,NA
4021,0.444814086,0.015987439,2015,4,State,All,HH Size,state,99,Karnataka,NA,NA,NA,1,NA,NA
4022,0.136622593,0.021248175,2015,4,State,All,HH Size,state,99,Karnataka,NA,NA,NA,2 to 3,NA,NA
4023,0.151324719,0.029913897,2015,4,State,All,HH Size,state,99,Karnataka,NA,NA,NA,4 to 6,NA,NA
4024,0.235439882,0.0474433,2015,4,State,All,HH Size,state,99,Karnataka,NA,NA,NA,7+,NA,NA
4025,0.229688257,0,2015,4,State,All,HH Size,state,99,Karnataka,NA,NA,NA,NA,NA,NA
4026,0.098242946,0.00203833,2015,4,State,All,HH Size,state,99,Kerala,NA,NA,NA,1,NA,NA
4027,0.008362361,9.42E-05,2015,4,State,All,HH Size,state,99,Kerala,NA,NA,NA,2 to 3,NA,NA
4028,0.007537085,5.34E-05,2015,4,State,All,HH Size,state,99,Kerala,NA,NA,NA,4 to 6,NA,NA
4029,0.027836123,0.005423143,2015,4,State,All,HH Size,state,99,Kerala,NA,NA,NA,7+,NA,NA
4030,0.031758506,0,2015,4,State,All,HH Size,state,99,Kerala,NA,NA,NA,NA,NA,NA
4031,0,0,2015,4,State,All,HH Size,state,99,Lakshadweep,NA,NA,NA,1,NA,NA
4032,0,0,2015,4,State,All,HH Size,state,99,Lakshadweep,NA,NA,NA,2 to 3,NA,NA
4033,0.007724229,0,2015,4,State,All,HH Size,state,99,Lakshadweep,NA,NA,NA,4 to 6,NA,NA
4034,0.030905697,0,2015,4,State,All,HH Size,state,99,Lakshadweep,NA,NA,NA,7+,NA,NA
4035,0.598047793,0.102625318,2015,4,State,All,HH Size,state,99,Madhya Pradesh,NA,NA,NA,1,NA,NA
4036,0.39865917,0.09797506,2015,4,State,All,HH Size,state,99,Madhya Pradesh,NA,NA,NA,2 to 3,NA,NA
4037,0.373361528,0.122428916,2015,4,State,All,HH Size,state,99,Madhya Pradesh,NA,NA,NA,4 to 6,NA,NA
4038,0.468292326,0.154361561,2015,4,State,All,HH Size,state,99,Madhya Pradesh,NA,NA,NA,7+,NA,NA
4039,0.386835158,0.068712525,2015,4,State,All,HH Size,state,99,Madhya Pradesh,NA,NA,NA,NA,NA,NA
4040,0.359693646,0.036347345,2015,4,State,All,HH Size,state,99,Maharashtra,NA,NA,NA,1,NA,NA
4041,0.140785784,0.017300637,2015,4,State,All,HH Size,state,99,Maharashtra,NA,NA,NA,2 to 3,NA,NA
4042,0.150968358,0.02925289,2015,4,State,All,HH Size,state,99,Maharashtra,NA,NA,NA,4 to 6,NA,NA
4043,0.224402219,0.054768078,2015,4,State,All,HH Size,state,99,Maharashtra,NA,NA,NA,7+,NA,NA
4044,0.189619586,0.066695772,2015,4,State,All,HH Size,state,99,Maharashtra,NA,NA,NA,NA,NA,NA
4045,0.428017676,0.050423849,2015,4,State,All,HH Size,state,99,Manipur,NA,NA,NA,1,NA,NA
4046,0.18737945,0.025211874,2015,4,State,All,HH Size,state,99,Manipur,NA,NA,NA,2 to 3,NA,NA
4047,0.190866202,0.029933158,2015,4,State,All,HH Size,state,99,Manipur,NA,NA,NA,4 to 6,NA,NA
4048,0.257372469,0.047737591,2015,4,State,All,HH Size,state,99,Manipur,NA,NA,NA,7+,NA,NA
4049,0.088169001,0,2015,4,State,All,HH Size,state,99,Manipur,NA,NA,NA,NA,NA,NA
4050,0.380120158,0.013611656,2015,4,State,All,HH Size,state,99,Meghalaya,NA,NA,NA,1,NA,NA
4051,0.289175034,0.08034151,2015,4,State,All,HH Size,state,99,Meghalaya,NA,NA,NA,2 to 3,NA,NA
4052,0.305541307,0.106534757,2015,4,State,All,HH Size,state,99,Meghalaya,NA,NA,NA,4 to 6,NA,NA
4053,0.368807286,0.130887255,2015,4,State,All,HH Size,state,99,Meghalaya,NA,NA,NA,7+,NA,NA
4054,0.287876725,0,2015,4,State,All,HH Size,state,99,Meghalaya,NA,NA,NA,NA,NA,NA
4055,0.146630973,0.011162426,2015,4,State,All,HH Size,state,99,Mizoram,NA,NA,NA,1,NA,NA
4056,0.09242782,0.024312122,2015,4,State,All,HH Size,state,99,Mizoram,NA,NA,NA,2 to 3,NA,NA
4057,0.102024823,0.037959307,2015,4,State,All,HH Size,state,99,Mizoram,NA,NA,NA,4 to 6,NA,NA
4058,0.087542005,0.03168641,2015,4,State,All,HH Size,state,99,Mizoram,NA,NA,NA,7+,NA,NA
4059,0,0,2015,4,State,All,HH Size,state,99,Mizoram,NA,NA,NA,NA,NA,NA
4060,0.398934871,0.005693528,2015,4,State,All,HH Size,state,99,Nagaland,NA,NA,NA,1,NA,NA
4061,0.202721953,0.028176781,2015,4,State,All,HH Size,state,99,Nagaland,NA,NA,NA,2 to 3,NA,NA
4062,0.210450351,0.058875281,2015,4,State,All,HH Size,state,99,Nagaland,NA,NA,NA,4 to 6,NA,NA
4063,0.310614556,0.10256125,2015,4,State,All,HH Size,state,99,Nagaland,NA,NA,NA,7+,NA,NA
4064,0.180020764,0,2015,4,State,All,HH Size,state,99,Nagaland,NA,NA,NA,NA,NA,NA
4065,0.637292385,0.072447293,2015,4,State,All,HH Size,state,99,Odisha,NA,NA,NA,1,NA,NA
4066,0.353547245,0.089536972,2015,4,State,All,HH Size,state,99,Odisha,NA,NA,NA,2 to 3,NA,NA
4067,0.343161762,0.107938401,2015,4,State,All,HH Size,state,99,Odisha,NA,NA,NA,4 to 6,NA,NA
4068,0.401765883,0.119550079,2015,4,State,All,HH Size,state,99,Odisha,NA,NA,NA,7+,NA,NA
4069,0.332542658,0.264304429,2015,4,State,All,HH Size,state,99,Odisha,NA,NA,NA,NA,NA,NA
4070,0.389848441,0,2015,4,State,All,HH Size,state,99,Puducherry,NA,NA,NA,1,NA,NA
4071,0.024450185,0.000879854,2015,4,State,All,HH Size,state,99,Puducherry,NA,NA,NA,2 to 3,NA,NA
4072,0.029486153,0.004832708,2015,4,State,All,HH Size,state,99,Puducherry,NA,NA,NA,4 to 6,NA,NA
4073,0.051058233,0,2015,4,State,All,HH Size,state,99,Puducherry,NA,NA,NA,7+,NA,NA
4074,0.144998044,0.013946954,2015,4,State,All,HH Size,state,99,Punjab,NA,NA,NA,1,NA,NA
4075,0.059359737,0.005879123,2015,4,State,All,HH Size,state,99,Punjab,NA,NA,NA,2 to 3,NA,NA
4076,0.05547893,0.012935768,2015,4,State,All,HH Size,state,99,Punjab,NA,NA,NA,4 to 6,NA,NA
4077,0.074506819,0.022089459,2015,4,State,All,HH Size,state,99,Punjab,NA,NA,NA,7+,NA,NA
4078,0,0,2015,4,State,All,HH Size,state,99,Punjab,NA,NA,NA,NA,NA,NA
4079,0.457018673,0.062689438,2015,4,State,All,HH Size,state,99,Rajasthan,NA,NA,NA,1,NA,NA
4080,0.319421411,0.068526872,2015,4,State,All,HH Size,state,99,Rajasthan,NA,NA,NA,2 to 3,NA,NA
4081,0.292533606,0.106456809,2015,4,State,All,HH Size,state,99,Rajasthan,NA,NA,NA,4 to 6,NA,NA
4082,0.355563223,0.136000663,2015,4,State,All,HH Size,state,99,Rajasthan,NA,NA,NA,7+,NA,NA
4083,0.127141431,0,2015,4,State,All,HH Size,state,99,Rajasthan,NA,NA,NA,NA,NA,NA
4084,0.07979098,0,2015,4,State,All,HH Size,state,99,Sikkim,NA,NA,NA,1,NA,NA
4085,0.043012969,0.003166398,2015,4,State,All,HH Size,state,99,Sikkim,NA,NA,NA,2 to 3,NA,NA
4086,0.05002141,0.005388283,2015,4,State,All,HH Size,state,99,Sikkim,NA,NA,NA,4 to 6,NA,NA
4087,0.050117757,0.007205378,2015,4,State,All,HH Size,state,99,Sikkim,NA,NA,NA,7+,NA,NA
4088,0,0,2015,4,State,All,HH Size,state,99,Sikkim,NA,NA,NA,NA,NA,NA
4089,0.343280196,0.005904686,2015,4,State,All,HH Size,state,99,Tamil Nadu,NA,NA,NA,1,NA,NA
4090,0.082179017,0.005316663,2015,4,State,All,HH Size,state,99,Tamil Nadu,NA,NA,NA,2 to 3,NA,NA
4091,0.060629658,0.005928181,2015,4,State,All,HH Size,state,99,Tamil Nadu,NA,NA,NA,4 to 6,NA,NA
4092,0.096360989,0.005445126,2015,4,State,All,HH Size,state,99,Tamil Nadu,NA,NA,NA,7+,NA,NA
4093,0.035706986,0,2015,4,State,All,HH Size,state,99,Tamil Nadu,NA,NA,NA,NA,NA,NA
4094,0.51398015,0.0186373,2015,4,State,All,HH Size,state,99,Telangana,NA,NA,NA,1,NA,NA
4095,0.204301625,0.030620623,2015,4,State,All,HH Size,state,99,Telangana,NA,NA,NA,2 to 3,NA,NA
4096,0.157968894,0.037161116,2015,4,State,All,HH Size,state,99,Telangana,NA,NA,NA,4 to 6,NA,NA
4097,0.171300545,0.034632832,2015,4,State,All,HH Size,state,99,Telangana,NA,NA,NA,7+,NA,NA
4098,0.771788955,0.771788955,2015,4,State,All,HH Size,state,99,Telangana,NA,NA,NA,NA,NA,NA
4099,0.423046947,0.019930827,2015,4,State,All,HH Size,state,99,Tripura,NA,NA,NA,1,NA,NA
4100,0.200645015,0.040655717,2015,4,State,All,HH Size,state,99,Tripura,NA,NA,NA,2 to 3,NA,NA
4101,0.20060198,0.055993032,2015,4,State,All,HH Size,state,99,Tripura,NA,NA,NA,4 to 6,NA,NA
4102,0.198820934,0.062966309,2015,4,State,All,HH Size,state,99,Tripura,NA,NA,NA,7+,NA,NA
4103,0,0,2015,4,State,All,HH Size,state,99,Tripura,NA,NA,NA,NA,NA,NA
4104,0.567640901,0.031115979,2015,4,State,All,HH Size,state,99,Uttar Pradesh,NA,NA,NA,1,NA,NA
4105,0.363668919,0.082411125,2015,4,State,All,HH Size,state,99,Uttar Pradesh,NA,NA,NA,2 to 3,NA,NA
4106,0.374464512,0.13645336,2015,4,State,All,HH Size,state,99,Uttar Pradesh,NA,NA,NA,4 to 6,NA,NA
4107,0.44894135,0.158743054,2015,4,State,All,HH Size,state,99,Uttar Pradesh,NA,NA,NA,7+,NA,NA
4108,0.429889947,0.334382057,2015,4,State,All,HH Size,state,99,Uttar Pradesh,NA,NA,NA,NA,NA,NA
4109,0.300722748,0.011569848,2015,4,State,All,HH Size,state,99,Uttarakhand,NA,NA,NA,1,NA,NA
4110,0.129106894,0.018743522,2015,4,State,All,HH Size,state,99,Uttarakhand,NA,NA,NA,2 to 3,NA,NA
4111,0.15654701,0.034031771,2015,4,State,All,HH Size,state,99,Uttarakhand,NA,NA,NA,4 to 6,NA,NA
4112,0.217526019,0.061812788,2015,4,State,All,HH Size,state,99,Uttarakhand,NA,NA,NA,7+,NA,NA
4113,0,0,2015,4,State,All,HH Size,state,99,Uttarakhand,NA,NA,NA,NA,NA,NA
4114,0.525825799,0.049271587,2015,4,State,All,HH Size,state,99,West Bengal,NA,NA,NA,1,NA,NA
4115,0.251604795,0.056102466,2015,4,State,All,HH Size,state,99,West Bengal,NA,NA,NA,2 to 3,NA,NA
4116,0.264087677,0.076906219,2015,4,State,All,HH Size,state,99,West Bengal,NA,NA,NA,4 to 6,NA,NA
4117,0.258649915,0.069192074,2015,4,State,All,HH Size,state,99,West Bengal,NA,NA,NA,7+,NA,NA
4118,0.128059179,0.068936363,2015,4,State,All,HH Size,state,99,West Bengal,NA,NA,NA,NA,NA,NA
4119,0.264911562,0.024770336,2015,4,State,urban/rural,HH Size,statesector,0,Andaman & Nicobar Islands,NA,NA,NA,1,NA,NA
4120,0.114826366,0.01403476,2015,4,State,urban/rural,HH Size,statesector,0,Andaman & Nicobar Islands,NA,NA,NA,2 to 3,NA,NA
4121,0.116782025,0.020232376,2015,4,State,urban/rural,HH Size,statesector,0,Andaman & Nicobar Islands,NA,NA,NA,4 to 6,NA,NA
4122,0.085177943,0.009685741,2015,4,State,urban/rural,HH Size,statesector,0,Andaman & Nicobar Islands,NA,NA,NA,7+,NA,NA
4123,0,0,2015,4,State,urban/rural,HH Size,statesector,0,Andaman & Nicobar Islands,NA,NA,NA,NA,NA,NA
4124,0,0,2015,4,State,urban/rural,HH Size,statesector,1,Andaman & Nicobar Islands,NA,NA,NA,1,NA,NA
4125,0.008653503,0,2015,4,State,urban/rural,HH Size,statesector,1,Andaman & Nicobar Islands,NA,NA,NA,2 to 3,NA,NA
4126,0.012373614,0,2015,4,State,urban/rural,HH Size,statesector,1,Andaman & Nicobar Islands,NA,NA,NA,4 to 6,NA,NA
4127,0,0,2015,4,State,urban/rural,HH Size,statesector,1,Andaman & Nicobar Islands,NA,NA,NA,7+,NA,NA
4128,0.593355536,0.032322202,2015,4,State,urban/rural,HH Size,statesector,0,Andhra Pradesh,NA,NA,NA,1,NA,NA
4129,0.221543938,0.021382213,2015,4,State,urban/rural,HH Size,statesector,0,Andhra Pradesh,NA,NA,NA,2 to 3,NA,NA
4130,0.172786355,0.042879764,2015,4,State,urban/rural,HH Size,statesector,0,Andhra Pradesh,NA,NA,NA,4 to 6,NA,NA
4131,0.222091019,0.056724936,2015,4,State,urban/rural,HH Size,statesector,0,Andhra Pradesh,NA,NA,NA,7+,NA,NA
4132,0.587952137,0,2015,4,State,urban/rural,HH Size,statesector,0,Andhra Pradesh,NA,NA,NA,NA,NA,NA
4133,0.180797502,0.021415647,2015,4,State,urban/rural,HH Size,statesector,1,Andhra Pradesh,NA,NA,NA,1,NA,NA
4134,0.046211679,0.008243403,2015,4,State,urban/rural,HH Size,statesector,1,Andhra Pradesh,NA,NA,NA,2 to 3,NA,NA
4135,0.057815839,0.011366634,2015,4,State,urban/rural,HH Size,statesector,1,Andhra Pradesh,NA,NA,NA,4 to 6,NA,NA
4136,0.062714212,0.01686942,2015,4,State,urban/rural,HH Size,statesector,1,Andhra Pradesh,NA,NA,NA,7+,NA,NA
4137,0,0,2015,4,State,urban/rural,HH Size,statesector,1,Andhra Pradesh,NA,NA,NA,NA,NA,NA
4138,0.402573943,0.024584634,2015,4,State,urban/rural,HH Size,statesector,0,Arunachal Pradesh,NA,NA,NA,1,NA,NA
4139,0.314237595,0.053306717,2015,4,State,urban/rural,HH Size,statesector,0,Arunachal Pradesh,NA,NA,NA,2 to 3,NA,NA
4140,0.270405412,0.095764384,2015,4,State,urban/rural,HH Size,statesector,0,Arunachal Pradesh,NA,NA,NA,4 to 6,NA,NA
4141,0.345964402,0.125048518,2015,4,State,urban/rural,HH Size,statesector,0,Arunachal Pradesh,NA,NA,NA,7+,NA,NA
4142,0,0,2015,4,State,urban/rural,HH Size,statesector,0,Arunachal Pradesh,NA,NA,NA,NA,NA,NA
4143,0.094652317,0.00494494,2015,4,State,urban/rural,HH Size,statesector,1,Arunachal Pradesh,NA,NA,NA,1,NA,NA
4144,0.047748093,0.010091168,2015,4,State,urban/rural,HH Size,statesector,1,Arunachal Pradesh,NA,NA,NA,2 to 3,NA,NA
4145,0.05972936,0.015471208,2015,4,State,urban/rural,HH Size,statesector,1,Arunachal Pradesh,NA,NA,NA,4 to 6,NA,NA
4146,0.106083736,0.021237342,2015,4,State,urban/rural,HH Size,statesector,1,Arunachal Pradesh,NA,NA,NA,7+,NA,NA
4147,0,0,2015,4,State,urban/rural,HH Size,statesector,1,Arunachal Pradesh,NA,NA,NA,NA,NA,NA
4148,0.696640074,0.124598742,2015,4,State,urban/rural,HH Size,statesector,0,Assam,NA,NA,NA,1,NA,NA
4149,0.379048884,0.113660365,2015,4,State,urban/rural,HH Size,statesector,0,Assam,NA,NA,NA,2 to 3,NA,NA
4150,0.385615289,0.139874354,2015,4,State,urban/rural,HH Size,statesector,0,Assam,NA,NA,NA,4 to 6,NA,NA
4151,0.439090043,0.142055631,2015,4,State,urban/rural,HH Size,statesector,0,Assam,NA,NA,NA,7+,NA,NA
4152,0.216852173,0,2015,4,State,urban/rural,HH Size,statesector,0,Assam,NA,NA,NA,NA,NA,NA
