year,sector,state,state_sec_quint,food_pds_subs,kerosene_pds_subs,food_pds_free,gov_school_free,pvt_school_free,lpg_subs,elec_free,fees_waived,pmjay_ben,pmjay_ben_avail,durables_free,laptop2,tablet2,mobile2,bicycle2,other_items2,books,stationary,schoolbag,clothing,footwear,type,level
2022,0,West Bengal,4,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,quintile,State
2022,0,West Bengal,5,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,quintile,State
2022,0,West Bengal,99,0.04,0.08,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,99,State
2022,1,West Bengal,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,quintile,State
2022,1,West Bengal,2,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,quintile,State
2022,1,West Bengal,3,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,quintile,State
2022,1,West Bengal,4,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,quintile,State
2022,1,West Bengal,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,quintile,State
2022,1,West Bengal,99,0.04,0.04,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,99,State
2011,1,India,99,0.53,0.78,,,,,,,,,,,,,,,,,,,,,
2011,1,India,1,1,1,,,,,,,,,,,,,,,,,,,,,
2011,1,India,2,1,1,,,,,,,,,,,,,,,,,,,,,
2011,1,India,3,1,1,,,,,,,,,,,,,,,,,,,,,
2011,1,India,4,1,1,,,,,,,,,,,,,,,,,,,,,
2011,1,India,5,0,1,,,,,,,,,,,,,,,,,,,,,
2011,0,India,99,0.33,0.35,,,,,,,,,,,,,,,,,,,,,
2011,0,India,1,0,1,,,,,,,,,,,,,,,,,,,,,
2011,0,India,2,0,0,,,,,,,,,,,,,,,,,,,,,
2011,0,India,3,0,0,,,,,,,,,,,,,,,,,,,,,
2011,0,India,4,0,0,,,,,,,,,,,,,,,,,,,,,
2011,0,India,5,0,0,,,,,,,,,,,,,,,,,,,,,
2011,99,India,99,0.47,0.66,,,,,,,,,,,,,,,,,,,,,
2011,99,India,1,1,1,,,,,,,,,,,,,,,,,,,,,
2011,99,India,2,1,1,,,,,,,,,,,,,,,,,,,,,
2011,99,India,3,0,1,,,,,,,,,,,,,,,,,,,,,
2011,99,India,4,0,1,,,,,,,,,,,,,,,,,,,,,
2011,99,India,5,0,0,,,,,,,,,,,,,,,,,,,,,
2011,1,Andaman and Nicobar Islands,99,0.93,0.49,,,,,,,,,,,,,,,,,,,,,
2011,1,Andaman and Nicobar Islands,1,1,1,,,,,,,,,,,,,,,,,,,,,
2011,1,Andaman and Nicobar Islands,2,1,1,,,,,,,,,,,,,,,,,,,,,
2011,1,Andaman and Nicobar Islands,3,1,0,,,,,,,,,,,,,,,,,,,,,
2011,1,Andaman and Nicobar Islands,4,1,0,,,,,,,,,,,,,,,,,,,,,
2011,1,Andaman and Nicobar Islands,5,1,0,,,,,,,,,,,,,,,,,,,,,
2011,0,Andaman and Nicobar Islands,99,0.87,0.18,,,,,,,,,,,,,,,,,,,,,
2011,0,Andaman and Nicobar Islands,1,1,0,,,,,,,,,,,,,,,,,,,,,
2011,0,Andaman and Nicobar Islands,2,1,0,,,,,,,,,,,,,,,,,,,,,
2011,0,Andaman and Nicobar Islands,3,1,0,,,,,,,,,,,,,,,,,,,,,
2011,0,Andaman and Nicobar Islands,4,1,0,,,,,,,,,,,,,,,,,,,,,
2011,0,Andaman and Nicobar Islands,5,1,0,,,,,,,,,,,,,,,,,,,,,
2011,99,Andaman and Nicobar Islands,99,0.91,0.38,,,,,,,,,,,,,,,,,,,,,
2011,99,Andaman and Nicobar Islands,1,1,1,,,,,,,,,,,,,,,,,,,,,
2011,99,Andaman and Nicobar Islands,2,1,0,,,,,,,,,,,,,,,,,,,,,
2011,99,Andaman and Nicobar Islands,3,1,0,,,,,,,,,,,,,,,,,,,,,
2011,99,Andaman and Nicobar Islands,4,1,0,,,,,,,,,,,,,,,,,,,,,
2011,99,Andaman and Nicobar Islands,5,1,0,,,,,,,,,,,,,,,,,,,,,
2011,1,Andhra Pradesh,99,0.91,0.85,,,,,,,,,,,,,,,,,,,,,
2011,1,Andhra Pradesh,1,1,1,,,,,,,,,,,,,,,,,,,,,
2011,1,Andhra Pradesh,2,1,1,,,,,,,,,,,,,,,,,,,,,
2011,1,Andhra Pradesh,3,1,1,,,,,,,,,,,,,,,,,,,,,
2011,1,Andhra Pradesh,4,1,1,,,,,,,,,,,,,,,,,,,,,
2011,1,Andhra Pradesh,5,1,1,,,,,,,,,,,,,,,,,,,,,
2011,0,Andhra Pradesh,99,0.61,0.44,,,,,,,,,,,,,,,,,,,,,
2011,0,Andhra Pradesh,1,1,1,,,,,,,,,,,,,,,,,,,,,
2011,0,Andhra Pradesh,2,1,1,,,,,,,,,,,,,,,,,,,,,
2011,0,Andhra Pradesh,3,1,0,,,,,,,,,,,,,,,,,,,,,
2011,0,Andhra Pradesh,4,1,0,,,,,,,,,,,,,,,,,,,,,
2011,0,Andhra Pradesh,5,0,0,,,,,,,,,,,,,,,,,,,,,
2011,99,Andhra Pradesh,99,0.83,0.74,,,,,,,,,,,,,,,,,,,,,
2011,99,Andhra Pradesh,1,1,1,,,,,,,,,,,,,,,,,,,,,
2011,99,Andhra Pradesh,2,1,1,,,,,,,,,,,,,,,,,,,,,
2011,99,Andhra Pradesh,3,1,1,,,,,,,,,,,,,,,,,,,,,
2011,99,Andhra Pradesh,4,1,1,,,,,,,,,,,,,,,,,,,,,
2011,99,Andhra Pradesh,5,1,0,,,,,,,,,,,,,,,,,,,,,
2011,1,Arunachal Pradesh,99,0.6,0.26,,,,,,,,,,,,,,,,,,,,,
2011,1,Arunachal Pradesh,1,1,0,,,,,,,,,,,,,,,,,,,,,
2011,1,Arunachal Pradesh,2,1,0,,,,,,,,,,,,,,,,,,,,,
2011,1,Arunachal Pradesh,3,1,0,,,,,,,,,,,,,,,,,,,,,
2011,1,Arunachal Pradesh,4,1,0,,,,,,,,,,,,,,,,,,,,,
2011,1,Arunachal Pradesh,5,1,0,,,,,,,,,,,,,,,,,,,,,
2011,0,Arunachal Pradesh,99,0.61,0.15,,,,,,,,,,,,,,,,,,,,,
2011,0,Arunachal Pradesh,1,1,0,,,,,,,,,,,,,,,,,,,,,
2011,0,Arunachal Pradesh,2,0,0,,,,,,,,,,,,,,,,,,,,,
2011,0,Arunachal Pradesh,3,1,0,,,,,,,,,,,,,,,,,,,,,
2011,0,Arunachal Pradesh,4,1,0,,,,,,,,,,,,,,,,,,,,,
2011,0,Arunachal Pradesh,5,1,0,,,,,,,,,,,,,,,,,,,,,
2011,99,Arunachal Pradesh,99,0.6,0.24,,,,,,,,,,,,,,,,,,,,,
2011,99,Arunachal Pradesh,1,1,0,,,,,,,,,,,,,,,,,,,,,
2011,99,Arunachal Pradesh,2,1,0,,,,,,,,,,,,,,,,,,,,,
2011,99,Arunachal Pradesh,3,1,0,,,,,,,,,,,,,,,,,,,,,
2011,99,Arunachal Pradesh,4,1,0,,,,,,,,,,,,,,,,,,,,,
2011,99,Arunachal Pradesh,5,1,0,,,,,,,,,,,,,,,,,,,,,
2011,1,Assam,99,0.77,0.79,,,,,,,,,,,,,,,,,,,,,
2011,1,Assam,1,1,1,,,,,,,,,,,,,,,,,,,,,
2011,1,Assam,2,1,1,,,,,,,,,,,,,,,,,,,,,
2011,1,Assam,3,1,1,,,,,,,,,,,,,,,,,,,,,
2011,1,Assam,4,1,1,,,,,,,,,,,,,,,,,,,,,
2011,1,Assam,5,1,1,,,,,,,,,,,,,,,,,,,,,
2011,0,Assam,99,0.51,0.49,,,,,,,,,,,,,,,,,,,,,
2011,0,Assam,1,1,1,,,,,,,,,,,,,,,,,,,,,
2011,0,Assam,2,1,1,,,,,,,,,,,,,,,,,,,,,
2011,0,Assam,3,0,0,,,,,,,,,,,,,,,,,,,,,
2011,0,Assam,4,0,0,,,,,,,,,,,,,,,,,,,,,
2011,0,Assam,5,0,0,,,,,,,,,,,,,,,,,,,,,
2011,99,Assam,99,0.74,0.76,,,,,,,,,,,,,,,,,,,,,
2011,99,Assam,1,1,1,,,,,,,,,,,,,,,,,,,,,
2011,99,Assam,2,1,1,,,,,,,,,,,,,,,,,,,,,
2011,99,Assam,3,1,1,,,,,,,,,,,,,,,,,,,,,
2011,99,Assam,4,1,1,,,,,,,,,,,,,,,,,,,,,
2011,99,Assam,5,1,1,,,,,,,,,,,,,,,,,,,,,
2011,1,Bihar,99,0.46,0.9,,,,,,,,,,,,,,,,,,,,,
2011,1,Bihar,1,1,1,,,,,,,,,,,,,,,,,,,,,
2011,1,Bihar,2,0,1,,,,,,,,,,,,,,,,,,,,,
2011,1,Bihar,3,0,1,,,,,,,,,,,,,,,,,,,,,
2011,1,Bihar,4,0,1,,,,,,,,,,,,,,,,,,,,,
2011,1,Bihar,5,0,1,,,,,,,,,,,,,,,,,,,,,
2011,0,Bihar,99,0.24,0.56,,,,,,,,,,,,,,,,,,,,,
2011,0,Bihar,1,0,1,,,,,,,,,,,,,,,,,,,,,
2011,0,Bihar,2,0,1,,,,,,,,,,,,,,,,,,,,,
2011,0,Bihar,3,0,1,,,,,,,,,,,,,,,,,,,,,
2011,0,Bihar,4,0,1,,,,,,,,,,,,,,,,,,,,,
2011,0,Bihar,5,0,0,,,,,,,,,,,,,,,,,,,,,
2011,99,Bihar,99,0.43,0.86,,,,,,,,,,,,,,,,,,,,,
2011,99,Bihar,1,1,1,,,,,,,,,,,,,,,,,,,,,
2011,99,Bihar,2,0,1,,,,,,,,,,,,,,,,,,,,,
2011,99,Bihar,3,0,1,,,,,,,,,,,,,,,,,,,,,
2011,99,Bihar,4,0,1,,,,,,,,,,,,,,,,,,,,,
2011,99,Bihar,5,0,1,,,,,,,,,,,,,,,,,,,,,
2011,1,Chandigarh,99,0.08,0.06,,,,,,,,,,,,,,,,,,,,,
2011,1,Chandigarh,1,0,0,,,,,,,,,,,,,,,,,,,,,
2011,1,Chandigarh,2,0,0,,,,,,,,,,,,,,,,,,,,,
2011,1,Chandigarh,3,0,0,,,,,,,,,,,,,,,,,,,,,
2011,1,Chandigarh,4,0,0,,,,,,,,,,,,,,,,,,,,,
2011,1,Chandigarh,5,0,0,,,,,,,,,,,,,,,,,,,,,
2011,0,Chandigarh,99,0.24,0.12,,,,,,,,,,,,,,,,,,,,,
2011,0,Chandigarh,1,1,0,,,,,,,,,,,,,,,,,,,,,
2011,0,Chandigarh,2,0,0,,,,,,,,,,,,,,,,,,,,,
2011,0,Chandigarh,3,0,0,,,,,,,,,,,,,,,,,,,,,
2011,0,Chandigarh,4,0,0,,,,,,,,,,,,,,,,,,,,,
2011,0,Chandigarh,5,0,0,,,,,,,,,,,,,,,,,,,,,
2011,99,Chandigarh,99,0.22,0.11,,,,,,,,,,,,,,,,,,,,,
2011,99,Chandigarh,1,0,0,,,,,,,,,,,,,,,,,,,,,
2011,99,Chandigarh,2,0,0,,,,,,,,,,,,,,,,,,,,,
2011,99,Chandigarh,3,0,0,,,,,,,,,,,,,,,,,,,,,
2011,99,Chandigarh,4,0,0,,,,,,,,,,,,,,,,,,,,,
2011,99,Chandigarh,5,0,0,,,,,,,,,,,,,,,,,,,,,
2011,1,Chhattisgarh,99,0.7,0.87,,,,,,,,,,,,,,,,,,,,,
2011,1,Chhattisgarh,1,1,1,,,,,,,,,,,,,,,,,,,,,
2011,1,Chhattisgarh,2,1,1,,,,,,,,,,,,,,,,,,,,,
2011,1,Chhattisgarh,3,1,1,,,,,,,,,,,,,,,,,,,,,
2011,1,Chhattisgarh,4,1,1,,,,,,,,,,,,,,,,,,,,,
2011,1,Chhattisgarh,5,1,1,,,,,,,,,,,,,,,,,,,,,
2011,0,Chhattisgarh,99,0.5,0.53,,,,,,,,,,,,,,,,,,,,,
2011,0,Chhattisgarh,1,1,1,,,,,,,,,,,,,,,,,,,,,
2011,0,Chhattisgarh,2,1,1,,,,,,,,,,,,,,,,,,,,,
2011,0,Chhattisgarh,3,1,1,,,,,,,,,,,,,,,,,,,,,
2011,0,Chhattisgarh,4,0,0,,,,,,,,,,,,,,,,,,,,,
2011,0,Chhattisgarh,5,0,0,,,,,,,,,,,,,,,,,,,,,
2011,99,Chhattisgarh,99,0.65,0.79,,,,,,,,,,,,,,,,,,,,,
2011,99,Chhattisgarh,1,1,1,,,,,,,,,,,,,,,,,,,,,
2011,99,Chhattisgarh,2,1,1,,,,,,,,,,,,,,,,,,,,,
2011,99,Chhattisgarh,3,1,1,,,,,,,,,,,,,,,,,,,,,
2011,99,Chhattisgarh,4,1,1,,,,,,,,,,,,,,,,,,,,,
2011,99,Chhattisgarh,5,0,1,,,,,,,,,,,,,,,,,,,,,
2011,1,Daman & Diu & D & N Haveli,99,0.46,0.59,,,,,,,,,,,,,,,,,,,,,
2011,1,Daman & Diu & D & N Haveli,1,1,1,,,,,,,,,,,,,,,,,,,,,
2011,1,Daman & Diu & D & N Haveli,2,1,1,,,,,,,,,,,,,,,,,,,,,
2011,1,Daman & Diu & D & N Haveli,3,0,1,,,,,,,,,,,,,,,,,,,,,
2011,1,Daman & Diu & D & N Haveli,4,0,0,,,,,,,,,,,,,,,,,,,,,
2011,1,Daman & Diu & D & N Haveli,5,0,0,,,,,,,,,,,,,,,,,,,,,
2011,0,Daman & Diu & D & N Haveli,99,0.22,0.12,,,,,,,,,,,,,,,,,,,,,
2011,0,Daman & Diu & D & N Haveli,1,0,0,,,,,,,,,,,,,,,,,,,,,
2011,0,Daman & Diu & D & N Haveli,2,0,0,,,,,,,,,,,,,,,,,,,,,
2011,0,Daman & Diu & D & N Haveli,3,0,0,,,,,,,,,,,,,,,,,,,,,
2011,0,Daman & Diu & D & N Haveli,4,0,0,,,,,,,,,,,,,,,,,,,,,
2011,0,Daman & Diu & D & N Haveli,5,0,0,,,,,,,,,,,,,,,,,,,,,
2011,99,Daman & Diu & D & N Haveli,99,0.36,0.39,,,,,,,,,,,,,,,,,,,,,
2011,99,Daman & Diu & D & N Haveli,1,1,1,,,,,,,,,,,,,,,,,,,,,
2011,99,Daman & Diu & D & N Haveli,2,1,1,,,,,,,,,,,,,,,,,,,,,
2011,99,Daman & Diu & D & N Haveli,3,0,0,,,,,,,,,,,,,,,,,,,,,
2011,99,Daman & Diu & D & N Haveli,4,0,0,,,,,,,,,,,,,,,,,,,,,
2011,99,Daman & Diu & D & N Haveli,5,0,0,,,,,,,,,,,,,,,,,,,,,
2011,1,Delhi,99,0.17,0,,,,,,,,,,,,,,,,,,,,,
2011,1,Delhi,1,0,0,,,,,,,,,,,,,,,,,,,,,
2011,1,Delhi,2,0,0,,,,,,,,,,,,,,,,,,,,,
2011,1,Delhi,3,1,0,,,,,,,,,,,,,,,,,,,,,
2011,1,Delhi,4,0,0,,,,,,,,,,,,,,,,,,,,,
2011,1,Delhi,5,0,0,,,,,,,,,,,,,,,,,,,,,
2011,0,Delhi,99,0.14,0.03,,,,,,,,,,,,,,,,,,,,,
2011,0,Delhi,1,0,0,,,,,,,,,,,,,,,,,,,,,
2011,0,Delhi,2,0,0,,,,,,,,,,,,,,,,,,,,,
2011,0,Delhi,3,0,0,,,,,,,,,,,,,,,,,,,,,
2011,0,Delhi,4,0,0,,,,,,,,,,,,,,,,,,,,,
2011,0,Delhi,5,0,0,,,,,,,,,,,,,,,,,,,,,
2011,99,Delhi,99,0.14,0.03,,,,,,,,,,,,,,,,,,,,,
2011,99,Delhi,1,0,0,,,,,,,,,,,,,,,,,,,,,
2011,99,Delhi,2,0,0,,,,,,,,,,,,,,,,,,,,,
2011,99,Delhi,3,0,0,,,,,,,,,,,,,,,,,,,,,
2011,99,Delhi,4,0,0,,,,,,,,,,,,,,,,,,,,,
2011,99,Delhi,5,0,0,,,,,,,,,,,,,,,,,,,,,
2011,1,Goa,99,0.75,0.53,,,,,,,,,,,,,,,,,,,,,
2011,1,Goa,1,1,0,,,,,,,,,,,,,,,,,,,,,
2011,1,Goa,2,1,1,,,,,,,,,,,,,,,,,,,,,
2011,1,Goa,3,1,0,,,,,,,,,,,,,,,,,,,,,
2011,1,Goa,4,1,1,,,,,,,,,,,,,,,,,,,,,
2011,1,Goa,5,1,0,,,,,,,,,,,,,,,,,,,,,
2011,0,Goa,99,0.52,0.31,,,,,,,,,,,,,,,,,,,,,
2011,0,Goa,1,1,1,,,,,,,,,,,,,,,,,,,,,
2011,0,Goa,2,1,0,,,,,,,,,,,,,,,,,,,,,
2011,0,Goa,3,0,0,,,,,,,,,,,,,,,,,,,,,
2011,0,Goa,4,0,0,,,,,,,,,,,,,,,,,,,,,
2011,0,Goa,5,0,0,,,,,,,,,,,,,,,,,,,,,
2011,99,Goa,99,0.64,0.43,,,,,,,,,,,,,,,,,,,,,
2011,99,Goa,1,1,0,,,,,,,,,,,,,,,,,,,,,
2011,99,Goa,2,1,1,,,,,,,,,,,,,,,,,,,,,
2011,99,Goa,3,1,0,,,,,,,,,,,,,,,,,,,,,
2011,99,Goa,4,1,0,,,,,,,,,,,,,,,,,,,,,
2011,99,Goa,5,0,0,,,,,,,,,,,,,,,,,,,,,
2011,1,Gujarat,99,0.38,0.68,,,,,,,,,,,,,,,,,,,,,
2011,1,Gujarat,1,1,1,,,,,,,,,,,,,,,,,,,,,
2011,1,Gujarat,2,1,1,,,,,,,,,,,,,,,,,,,,,
2011,1,Gujarat,3,0,1,,,,,,,,,,,,,,,,,,,,,
2011,1,Gujarat,4,0,1,,,,,,,,,,,,,,,,,,,,,
2011,1,Gujarat,5,0,0,,,,,,,,,,,,,,,,,,,,,
2011,0,Gujarat,99,0.08,0.13,,,,,,,,,,,,,,,,,,,,,
2011,0,Gujarat,1,0,0,,,,,,,,,,,,,,,,,,,,,
2011,0,Gujarat,2,0,0,,,,,,,,,,,,,,,,,,,,,
2011,0,Gujarat,3,0,0,,,,,,,,,,,,,,,,,,,,,
2011,0,Gujarat,4,0,0,,,,,,,,,,,,,,,,,,,,,
2011,0,Gujarat,5,0,0,,,,,,,,,,,,,,,,,,,,,
2011,99,Gujarat,99,0.26,0.46,,,,,,,,,,,,,,,,,,,,,
2011,99,Gujarat,1,0,1,,,,,,,,,,,,,,,,,,,,,
2011,99,Gujarat,2,0,1,,,,,,,,,,,,,,,,,,,,,
2011,99,Gujarat,3,0,1,,,,,,,,,,,,,,,,,,,,,
2011,99,Gujarat,4,0,0,,,,,,,,,,,,,,,,,,,,,
2011,99,Gujarat,5,0,0,,,,,,,,,,,,,,,,,,,,,
2011,1,Haryana,99,0.2,0.18,,,,,,,,,,,,,,,,,,,,,
2011,1,Haryana,1,0,0,,,,,,,,,,,,,,,,,,,,,
2011,1,Haryana,2,0,0,,,,,,,,,,,,,,,,,,,,,
2011,1,Haryana,3,0,0,,,,,,,,,,,,,,,,,,,,,
2011,1,Haryana,4,0,0,,,,,,,,,,,,,,,,,,,,,
2011,1,Haryana,5,0,0,,,,,,,,,,,,,,,,,,,,,
2011,0,Haryana,99,0.11,0.05,,,,,,,,,,,,,,,,,,,,,
2011,0,Haryana,1,0,0,,,,,,,,,,,,,,,,,,,,,
2011,0,Haryana,2,0,0,,,,,,,,,,,,,,,,,,,,,
2011,0,Haryana,3,0,0,,,,,,,,,,,,,,,,,,,,,
2011,0,Haryana,4,0,0,,,,,,,,,,,,,,,,,,,,,
2011,0,Haryana,5,0,0,,,,,,,,,,,,,,,,,,,,,
2011,99,Haryana,99,0.18,0.14,,,,,,,,,,,,,,,,,,,,,
2011,99,Haryana,1,0,0,,,,,,,,,,,,,,,,,,,,,
2011,99,Haryana,2,0,0,,,,,,,,,,,,,,,,,,,,,
2011,99,Haryana,3,0,0,,,,,,,,,,,,,,,,,,,,,
2011,99,Haryana,4,0,0,,,,,,,,,,,,,,,,,,,,,
2011,99,Haryana,5,0,0,,,,,,,,,,,,,,,,,,,,,
2011,1,Himachal Pradesh,99,0.94,0.33,,,,,,,,,,,,,,,,,,,,,
2011,1,Himachal Pradesh,1,1,0,,,,,,,,,,,,,,,,,,,,,
2011,1,Himachal Pradesh,2,1,0,,,,,,,,,,,,,,,,,,,,,
2011,1,Himachal Pradesh,3,1,0,,,,,,,,,,,,,,,,,,,,,
2011,1,Himachal Pradesh,4,1,0,,,,,,,,,,,,,,,,,,,,,
2011,1,Himachal Pradesh,5,1,0,,,,,,,,,,,,,,,,,,,,,
2011,0,Himachal Pradesh,99,0.63,0.1,,,,,,,,,,,,,,,,,,,,,
2011,0,Himachal Pradesh,1,1,0,,,,,,,,,,,,,,,,,,,,,
2011,0,Himachal Pradesh,2,1,0,,,,,,,,,,,,,,,,,,,,,
2011,0,Himachal Pradesh,3,1,0,,,,,,,,,,,,,,,,,,,,,
2011,0,Himachal Pradesh,4,1,0,,,,,,,,,,,,,,,,,,,,,
2011,0,Himachal Pradesh,5,0,0,,,,,,,,,,,,,,,,,,,,,
2011,99,Himachal Pradesh,99,0.91,0.3,,,,,,,,,,,,,,,,,,,,,
2011,99,Himachal Pradesh,1,1,0,,,,,,,,,,,,,,,,,,,,,
2011,99,Himachal Pradesh,2,1,0,,,,,,,,,,,,,,,,,,,,,
2011,99,Himachal Pradesh,3,1,0,,,,,,,,,,,,,,,,,,,,,
2011,99,Himachal Pradesh,4,1,0,,,,,,,,,,,,,,,,,,,,,
2011,99,Himachal Pradesh,5,1,0,,,,,,,,,,,,,,,,,,,,,
2011,1,Jammu & Kashmir,99,0.94,0.66,,,,,,,,,,,,,,,,,,,,,
2011,1,Jammu & Kashmir,1,1,1,,,,,,,,,,,,,,,,,,,,,
2011,1,Jammu & Kashmir,2,1,1,,,,,,,,,,,,,,,,,,,,,
2011,1,Jammu & Kashmir,3,1,1,,,,,,,,,,,,,,,,,,,,,
2011,1,Jammu & Kashmir,4,1,1,,,,,,,,,,,,,,,,,,,,,
2011,1,Jammu & Kashmir,5,1,0,,,,,,,,,,,,,,,,,,,,,
2011,0,Jammu & Kashmir,99,0.86,0.33,,,,,,,,,,,,,,,,,,,,,
2011,0,Jammu & Kashmir,1,1,0,,,,,,,,,,,,,,,,,,,,,
2011,0,Jammu & Kashmir,2,1,0,,,,,,,,,,,,,,,,,,,,,
2011,0,Jammu & Kashmir,3,1,0,,,,,,,,,,,,,,,,,,,,,
2011,0,Jammu & Kashmir,4,1,0,,,,,,,,,,,,,,,,,,,,,
2011,0,Jammu & Kashmir,5,1,0,,,,,,,,,,,,,,,,,,,,,
2011,99,Jammu & Kashmir,99,0.92,0.58,,,,,,,,,,,,,,,,,,,,,
2011,99,Jammu & Kashmir,1,1,1,,,,,,,,,,,,,,,,,,,,,
2011,99,Jammu & Kashmir,2,1,1,,,,,,,,,,,,,,,,,,,,,
2011,99,Jammu & Kashmir,3,1,1,,,,,,,,,,,,,,,,,,,,,
2011,99,Jammu & Kashmir,4,1,1,,,,,,,,,,,,,,,,,,,,,
2011,99,Jammu & Kashmir,5,1,0,,,,,,,,,,,,,,,,,,,,,
2011,1,Jharkhand,99,0.35,0.66,,,,,,,,,,,,,,,,,,,,,
2011,1,Jharkhand,1,0,1,,,,,,,,,,,,,,,,,,,,,
2011,1,Jharkhand,2,0,1,,,,,,,,,,,,,,,,,,,,,
2011,1,Jharkhand,3,0,1,,,,,,,,,,,,,,,,,,,,,
2011,1,Jharkhand,4,0,1,,,,,,,,,,,,,,,,,,,,,
2011,1,Jharkhand,5,0,1,,,,,,,,,,,,,,,,,,,,,
2011,0,Jharkhand,99,0.07,0.26,,,,,,,,,,,,,,,,,,,,,
2011,0,Jharkhand,1,0,0,,,,,,,,,,,,,,,,,,,,,
2011,0,Jharkhand,2,0,0,,,,,,,,,,,,,,,,,,,,,
2011,0,Jharkhand,3,0,0,,,,,,,,,,,,,,,,,,,,,
2011,0,Jharkhand,4,0,0,,,,,,,,,,,,,,,,,,,,,
2011,0,Jharkhand,5,0,0,,,,,,,,,,,,,,,,,,,,,
2011,99,Jharkhand,99,0.29,0.57,,,,,,,,,,,,,,,,,,,,,
2011,99,Jharkhand,1,0,1,,,,,,,,,,,,,,,,,,,,,
2011,99,Jharkhand,2,0,1,,,,,,,,,,,,,,,,,,,,,
2011,99,Jharkhand,3,0,1,,,,,,,,,,,,,,,,,,,,,
2011,99,Jharkhand,4,0,1,,,,,,,,,,,,,,,,,,,,,
2011,99,Jharkhand,5,0,0,,,,,,,,,,,,,,,,,,,,,
2011,1,Karnataka,99,0.77,0.81,,,,,,,,,,,,,,,,,,,,,
2011,1,Karnataka,1,1,1,,,,,,,,,,,,,,,,,,,,,
2011,1,Karnataka,2,1,1,,,,,,,,,,,,,,,,,,,,,
2011,1,Karnataka,3,1,1,,,,,,,,,,,,,,,,,,,,,
2011,1,Karnataka,4,1,1,,,,,,,,,,,,,,,,,,,,,
2011,1,Karnataka,5,1,1,,,,,,,,,,,,,,,,,,,,,
2011,0,Karnataka,99,0.41,0.33,,,,,,,,,,,,,,,,,,,,,
2011,0,Karnataka,1,1,1,,,,,,,,,,,,,,,,,,,,,
2011,0,Karnataka,2,1,0,,,,,,,,,,,,,,,,,,,,,
2011,0,Karnataka,3,0,0,,,,,,,,,,,,,,,,,,,,,
2011,0,Karnataka,4,0,0,,,,,,,,,,,,,,,,,,,,,
2011,0,Karnataka,5,0,0,,,,,,,,,,,,,,,,,,,,,
2011,99,Karnataka,99,0.65,0.65,,,,,,,,,,,,,,,,,,,,,
2011,99,Karnataka,1,1,1,,,,,,,,,,,,,,,,,,,,,
2011,99,Karnataka,2,1,1,,,,,,,,,,,,,,,,,,,,,
2011,99,Karnataka,3,1,1,,,,,,,,,,,,,,,,,,,,,
2011,99,Karnataka,4,1,1,,,,,,,,,,,,,,,,,,,,,
2011,99,Karnataka,5,0,0,,,,,,,,,,,,,,,,,,,,,
2011,1,Kerala,99,0.85,0.79,,,,,,,,,,,,,,,,,,,,,
2011,1,Kerala,1,1,1,,,,,,,,,,,,,,,,,,,,,
2011,1,Kerala,2,1,1,,,,,,,,,,,,,,,,,,,,,
2011,1,Kerala,3,1,1,,,,,,,,,,,,,,,,,,,,,
2011,1,Kerala,4,1,1,,,,,,,,,,,,,,,,,,,,,
2011,1,Kerala,5,1,1,,,,,,,,,,,,,,,,,,,,,
2011,0,Kerala,99,0.73,0.63,,,,,,,,,,,,,,,,,,,,,
2011,0,Kerala,1,1,1,,,,,,,,,,,,,,,,,,,,,
2011,0,Kerala,2,1,1,,,,,,,,,,,,,,,,,,,,,
2011,0,Kerala,3,1,1,,,,,,,,,,,,,,,,,,,,,
2011,0,Kerala,4,1,1,,,,,,,,,,,,,,,,,,,,,
2011,0,Kerala,5,0,0,,,,,,,,,,,,,,,,,,,,,
2011,99,Kerala,99,0.82,0.75,,,,,,,,,,,,,,,,,,,,,
2011,99,Kerala,1,1,1,,,,,,,,,,,,,,,,,,,,,
2011,99,Kerala,2,1,1,,,,,,,,,,,,,,,,,,,,,
2011,99,Kerala,3,1,1,,,,,,,,,,,,,,,,,,,,,
2011,99,Kerala,4,1,1,,,,,,,,,,,,,,,,,,,,,
2011,99,Kerala,5,1,1,,,,,,,,,,,,,,,,,,,,,
2011,1,Ladakh,99,0.99,0.84,,,,,,,,,,,,,,,,,,,,,
2011,1,Ladakh,1,1,1,,,,,,,,,,,,,,,,,,,,,
2011,1,Ladakh,2,1,1,,,,,,,,,,,,,,,,,,,,,
2011,1,Ladakh,3,1,1,,,,,,,,,,,,,,,,,,,,,
2011,1,Ladakh,4,1,1,,,,,,,,,,,,,,,,,,,,,
2011,1,Ladakh,5,1,1,,,,,,,,,,,,,,,,,,,,,
