,inc_selfemp,inc_salaried,inc_casual,year,level,area,SourceSheet,sector2,state,hhsize_cat1,hhsize_cat2,hhsize_cat3,hhsize_cat4,edu_cat1,edu_cat2,edu_cat3,edu_cat4,edu_cat5,edu_cat6,gender_cat1,gender_cat2,age_cat1,age_cat2,age_cat3,age_cat4,owns_land
4329,0.248848662,0.501089036,0,2011,state,urban/rural,sector_state,0,Chandigarh,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,NA
4330,0.239912093,0.738587022,0.021339338,2011,state,urban/rural,sector_state,0,Chandigarh,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,NA
4331,0.449800521,0.526441574,0,2011,state,urban/rural,sector_state,0,Chandigarh,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,NA
4332,0.72827661,0.031897668,0.100266047,2011,state,urban/rural,sector_state,0,Uttrakhand,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,NA
4333,0.640970945,0.093822308,0.197608694,2011,state,urban/rural,sector_state,0,Uttrakhand,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,NA
4334,0.613693595,0.169022724,0.188092098,2011,state,urban/rural,sector_state,0,Uttrakhand,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,NA
4335,0.581750572,0.095868833,0.292688072,2011,state,urban/rural,sector_state,0,Uttrakhand,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,NA
4336,0,0,0,2011,state,urban/rural,sector_state,0,Uttrakhand,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4337,0.666199684,0.061963256,0.218320757,2011,state,urban/rural,sector_state,0,Haryana,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,NA
4338,0.508028507,0.135418877,0.284574777,2011,state,urban/rural,sector_state,0,Haryana,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,NA
4339,0.537793875,0.116836056,0.311622024,2011,state,urban/rural,sector_state,0,Haryana,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,NA
4340,0.424699724,0.330665648,0.225534767,2011,state,urban/rural,sector_state,0,Haryana,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,NA
4341,0,0,0.57539624,2011,state,urban/rural,sector_state,0,Haryana,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4342,0.076762706,0.612017035,0,2011,state,urban/rural,sector_state,0,Delhi,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,NA
4343,0.471765637,0.528234363,0,2011,state,urban/rural,sector_state,0,Delhi,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,NA
4344,0.347562492,0.535236776,0.117200747,2011,state,urban/rural,sector_state,0,Delhi,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,NA
4345,0.073173039,0.757681787,0.114709117,2011,state,urban/rural,sector_state,0,Delhi,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,NA
4346,0.709793448,0.029900955,0.171848282,2011,state,urban/rural,sector_state,0,Rajasthan,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,NA
4347,0.645596445,0.086331449,0.244032919,2011,state,urban/rural,sector_state,0,Rajasthan,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,NA
4348,0.589889169,0.079714909,0.305223048,2011,state,urban/rural,sector_state,0,Rajasthan,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,NA
4349,0.481194258,0.084448159,0.395292312,2011,state,urban/rural,sector_state,0,Rajasthan,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,NA
4350,0,0,0,2011,state,urban/rural,sector_state,0,Rajasthan,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4351,0.821833193,0.021178272,0.11309398,2011,state,urban/rural,sector_state,0,Uttar Pradesh,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,NA
4352,0.681855381,0.055762596,0.239281476,2011,state,urban/rural,sector_state,0,Uttar Pradesh,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,NA
4353,0.612230182,0.056713946,0.308408111,2011,state,urban/rural,sector_state,0,Uttar Pradesh,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,NA
4354,0.395084739,0.044030823,0.51633364,2011,state,urban/rural,sector_state,0,Uttar Pradesh,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,NA
4355,0,0,0,2011,state,urban/rural,sector_state,0,Uttar Pradesh,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4356,0.625535131,0.014387053,0.175758108,2011,state,urban/rural,sector_state,0,Bihar,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,NA
4357,0.579270899,0.045061648,0.327286839,2011,state,urban/rural,sector_state,0,Bihar,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,NA
4358,0.520552278,0.044505682,0.372947097,2011,state,urban/rural,sector_state,0,Bihar,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,NA
4359,0.441705048,0.025564561,0.390396565,2011,state,urban/rural,sector_state,0,Bihar,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,NA
4360,0,0,0,2011,state,urban/rural,sector_state,0,Bihar,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4361,0.745664537,0.244651049,0,2011,state,urban/rural,sector_state,0,Sikkim,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,NA
4362,0.679294348,0.290292621,0.028368995,2011,state,urban/rural,sector_state,0,Sikkim,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,NA
4363,0.733314931,0.218515754,0.043084506,2011,state,urban/rural,sector_state,0,Sikkim,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,NA
4364,0.679380178,0.210238129,0.091217712,2011,state,urban/rural,sector_state,0,Sikkim,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,NA
4365,0,0,0,2011,state,urban/rural,sector_state,0,Sikkim,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4366,0.829714656,0.086898521,0,2011,state,urban/rural,sector_state,0,Arunachal Pradesh,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,NA
4367,0.852934539,0.111988664,0.006647608,2011,state,urban/rural,sector_state,0,Arunachal Pradesh,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,NA
4368,0.711780488,0.219688505,0.026156139,2011,state,urban/rural,sector_state,0,Arunachal Pradesh,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,NA
4369,0.790848255,0.126309112,0.02930923,2011,state,urban/rural,sector_state,0,Arunachal Pradesh,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,NA
4370,0.282407045,0,0,2011,state,urban/rural,sector_state,0,Arunachal Pradesh,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4371,0.829880714,0.065166034,0,2011,state,urban/rural,sector_state,0,Nagaland,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,NA
4372,0.700703442,0.241850659,0.002520743,2011,state,urban/rural,sector_state,0,Nagaland,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,NA
4373,0.734570742,0.254615754,0.004875767,2011,state,urban/rural,sector_state,0,Nagaland,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,NA
4374,0.293642104,0.706357896,0,2011,state,urban/rural,sector_state,0,Nagaland,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,NA
4375,0.76929915,0.194979489,0.009372612,2011,state,urban/rural,sector_state,0,Manipur,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,NA
4376,0.748407483,0.192209005,0.035582382,2011,state,urban/rural,sector_state,0,Manipur,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,NA
4377,0.76034826,0.164592996,0.061129108,2011,state,urban/rural,sector_state,0,Manipur,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,NA
4378,0.688536763,0.142952681,0.107531711,2011,state,urban/rural,sector_state,0,Manipur,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,NA
4379,0,0,0,2011,state,urban/rural,sector_state,0,Manipur,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4380,0.849537313,0.080145255,0.001234747,2011,state,urban/rural,sector_state,0,Mizoram,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,NA
4381,0.755675912,0.216869697,0.011853832,2011,state,urban/rural,sector_state,0,Mizoram,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,NA
4382,0.815934479,0.168058246,0.012918254,2011,state,urban/rural,sector_state,0,Mizoram,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,NA
4383,0.869686067,0.117810041,0.012503871,2011,state,urban/rural,sector_state,0,Mizoram,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,NA
4384,0.483601183,0.068853252,0.339332759,2011,state,urban/rural,sector_state,0,Tripura,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,NA
4385,0.392581075,0.085350454,0.480556518,2011,state,urban/rural,sector_state,0,Tripura,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,NA
4386,0.35782361,0.108997829,0.520136833,2011,state,urban/rural,sector_state,0,Tripura,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,NA
4387,0.359134853,0.09484788,0.52422893,2011,state,urban/rural,sector_state,0,Tripura,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,NA
4388,0,0,0,2011,state,urban/rural,sector_state,0,Tripura,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4389,0.662175119,0.070555955,0.209762692,2011,state,urban/rural,sector_state,0,Meghalaya,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,NA
4390,0.738170624,0.156169176,0.084403165,2011,state,urban/rural,sector_state,0,Meghalaya,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,NA
4391,0.668502331,0.172313839,0.151747257,2011,state,urban/rural,sector_state,0,Meghalaya,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,NA
4392,0.626549184,0.150991902,0.205500185,2011,state,urban/rural,sector_state,0,Meghalaya,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,NA
4393,0,0,0,2011,state,urban/rural,sector_state,0,Meghalaya,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4394,0.74305141,0.071818002,0.104896553,2011,state,urban/rural,sector_state,0,Assam,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,NA
4395,0.739618003,0.113256454,0.12363676,2011,state,urban/rural,sector_state,0,Assam,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,NA
4396,0.685254872,0.136818826,0.16014263,2011,state,urban/rural,sector_state,0,Assam,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,NA
4397,0.405017167,0.199260324,0.364218295,2011,state,urban/rural,sector_state,0,Assam,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,NA
4398,0,0,0,2011,state,urban/rural,sector_state,0,Assam,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4399,0.559860945,0.112094812,0.249563739,2011,state,urban/rural,sector_state,0,West Bengal,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,NA
4400,0.499929577,0.092367373,0.383918017,2011,state,urban/rural,sector_state,0,West Bengal,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,NA
4401,0.403779447,0.060968511,0.512875319,2011,state,urban/rural,sector_state,0,West Bengal,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,NA
4402,0.293238997,0.046529178,0.579307973,2011,state,urban/rural,sector_state,0,West Bengal,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,NA
4403,0,0,0,2011,state,urban/rural,sector_state,0,West Bengal,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4404,0.599439323,0.008794907,0.181854367,2011,state,urban/rural,sector_state,0,Jharkhand,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,NA
4405,0.6512537,0.062146422,0.23777689,2011,state,urban/rural,sector_state,0,Jharkhand,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,NA
4406,0.608631313,0.043427333,0.315132141,2011,state,urban/rural,sector_state,0,Jharkhand,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,NA
4407,0.40560782,0.090375692,0.452597916,2011,state,urban/rural,sector_state,0,Jharkhand,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,NA
4408,0,0,0,2011,state,urban/rural,sector_state,0,Jharkhand,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4409,0.65816623,0.076487519,0.186934933,2011,state,urban/rural,sector_state,0,Odisha,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,NA
4410,0.568297803,0.083162114,0.313283026,2011,state,urban/rural,sector_state,0,Odisha,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,NA
4411,0.551066399,0.06396424,0.366023272,2011,state,urban/rural,sector_state,0,Odisha,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,NA
4412,0.317942351,0.030153589,0.645358384,2011,state,urban/rural,sector_state,0,Odisha,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,NA
4413,0,0.089778043,0,2011,state,urban/rural,sector_state,0,Odisha,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4414,0.578752995,0.006056142,0.368020624,2011,state,urban/rural,sector_state,0,Chhattisgarh,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,NA
4415,0.650991321,0.06947805,0.27236411,2011,state,urban/rural,sector_state,0,Chhattisgarh,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,NA
4416,0.577000201,0.063090697,0.357530624,2011,state,urban/rural,sector_state,0,Chhattisgarh,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,NA
4417,0.376301944,0.073594093,0.544666588,2011,state,urban/rural,sector_state,0,Chhattisgarh,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,NA
4418,0,0,0,2011,state,urban/rural,sector_state,0,Chhattisgarh,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4419,0.615900218,0.018625047,0.309865803,2011,state,urban/rural,sector_state,0,Madhya Pradesh,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,NA
4420,0.615306735,0.086864688,0.29169482,2011,state,urban/rural,sector_state,0,Madhya Pradesh,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,NA
4421,0.541574299,0.059271172,0.395125121,2011,state,urban/rural,sector_state,0,Madhya Pradesh,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,NA
4422,0.512739062,0.039644465,0.439106226,2011,state,urban/rural,sector_state,0,Madhya Pradesh,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,NA
4423,0,0,0,2011,state,urban/rural,sector_state,0,Madhya Pradesh,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4424,0.637383699,0.03206981,0.296789974,2011,state,urban/rural,sector_state,0,Gujarat,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,NA
4425,0.610752344,0.075772062,0.301745474,2011,state,urban/rural,sector_state,0,Gujarat,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,NA
4426,0.530995607,0.112463214,0.352902055,2011,state,urban/rural,sector_state,0,Gujarat,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,NA
4427,0.508932412,0.090300575,0.381530166,2011,state,urban/rural,sector_state,0,Gujarat,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,NA
4428,0,0,0,2011,state,urban/rural,sector_state,0,Gujarat,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4429,0.266890734,0.359532446,0,2011,state,urban/rural,sector_state,0,Daman & Diu & D & N Haveli,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,NA
4430,0.449483752,0.491962701,0.039686684,2011,state,urban/rural,sector_state,0,Daman & Diu & D & N Haveli,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,NA
4431,0.511621952,0.306343257,0.182034776,2011,state,urban/rural,sector_state,0,Daman & Diu & D & N Haveli,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,NA
4432,0.11393676,0.595434904,0.212029189,2011,state,urban/rural,sector_state,0,Daman & Diu & D & N Haveli,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,NA
4433,0,0,0,2011,state,urban/rural,sector_state,0,Daman & Diu & D & N Haveli,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4434,0.601377428,0.056553539,0.307219088,2011,state,urban/rural,sector_state,0,Maharashtra,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,NA
4435,0.505941451,0.113816462,0.365049213,2011,state,urban/rural,sector_state,0,Maharashtra,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,NA
4436,0.49126789,0.132016122,0.371696681,2011,state,urban/rural,sector_state,0,Maharashtra,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,NA
4437,0.474688709,0.111521006,0.374866217,2011,state,urban/rural,sector_state,0,Maharashtra,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,NA
4438,0,0,0,2011,state,urban/rural,sector_state,0,Maharashtra,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4439,0.395430028,0.094746538,0.356784284,2011,state,urban/rural,sector_state,0,Andhra Pradesh,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,NA
4440,0.48718074,0.069594175,0.407854259,2011,state,urban/rural,sector_state,0,Andhra Pradesh,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,NA
4441,0.404769421,0.107785627,0.484925091,2011,state,urban/rural,sector_state,0,Andhra Pradesh,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,NA
4442,0.320298612,0.155106351,0.463702112,2011,state,urban/rural,sector_state,0,Andhra Pradesh,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,NA
4443,0,0,0,2011,state,urban/rural,sector_state,0,Andhra Pradesh,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4444,0.546075344,0.079307832,0.31019026,2011,state,urban/rural,sector_state,0,Karnataka,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,NA
4445,0.605283618,0.058516745,0.329238534,2011,state,urban/rural,sector_state,0,Karnataka,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,NA
4446,0.486707538,0.103007928,0.410068423,2011,state,urban/rural,sector_state,0,Karnataka,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,NA
4447,0.561194062,0.123886675,0.298553258,2011,state,urban/rural,sector_state,0,Karnataka,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,NA
4448,0,0,0,2011,state,urban/rural,sector_state,0,Karnataka,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4449,0.240537867,0.427314878,0.096353956,2011,state,urban/rural,sector_state,0,Goa,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,NA
4450,0.585815787,0.263841212,0.124004669,2011,state,urban/rural,sector_state,0,Goa,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,NA
4451,0.53989619,0.246466488,0.185353681,2011,state,urban/rural,sector_state,0,Goa,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,NA
4452,0.047183547,0.952816427,0,2011,state,urban/rural,sector_state,0,Goa,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,NA
4453,0.246870488,0.392610788,0.347078413,2011,state,urban/rural,sector_state,0,Lakshadweep,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,NA
4454,0.131449357,0.449038148,0.272177458,2011,state,urban/rural,sector_state,0,Lakshadweep,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,NA
4455,0.52910471,0.269359201,0,2011,state,urban/rural,sector_state,0,Lakshadweep,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,NA
4456,0,0,0.178501427,2011,state,urban/rural,sector_state,0,Lakshadweep,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,NA
4457,0.358656377,0.191662326,0.332038492,2011,state,urban/rural,sector_state,0,Kerala,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,NA
4458,0.336036444,0.151503891,0.428683519,2011,state,urban/rural,sector_state,0,Kerala,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,NA
4459,0.305042833,0.117678069,0.432354152,2011,state,urban/rural,sector_state,0,Kerala,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,NA
4460,0.15509966,0.275512248,0.340924591,2011,state,urban/rural,sector_state,0,Kerala,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,NA
4461,0,0,0,2011,state,urban/rural,sector_state,0,Kerala,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4462,0.342900753,0.07712765,0.457563728,2011,state,urban/rural,sector_state,0,Tamil Nadu,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,NA
4463,0.31441322,0.104765646,0.549283504,2011,state,urban/rural,sector_state,0,Tamil Nadu,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,NA
4464,0.268350422,0.140797749,0.577686071,2011,state,urban/rural,sector_state,0,Tamil Nadu,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,NA
4465,0.187799618,0.236814946,0.50587219,2011,state,urban/rural,sector_state,0,Tamil Nadu,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,NA
4466,0,0,0,2011,state,urban/rural,sector_state,0,Tamil Nadu,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4467,0.076247841,0.095386416,0.706421494,2011,state,urban/rural,sector_state,0,Puducherry,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,NA
4468,0.300923198,0.242122099,0.356782377,2011,state,urban/rural,sector_state,0,Puducherry,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,NA
4469,0.386847615,0.172128066,0.417732179,2011,state,urban/rural,sector_state,0,Puducherry,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,NA
4470,0.249379829,0.585045755,0.165574417,2011,state,urban/rural,sector_state,0,Puducherry,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,NA
4471,0.517805517,0.358311743,0.109230354,2011,state,urban/rural,sector_state,0,A & N Island,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,NA
4472,0.451688707,0.39776364,0.134994924,2011,state,urban/rural,sector_state,0,A & N Island,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,NA
4473,0.449347138,0.433463216,0.105996475,2011,state,urban/rural,sector_state,0,A & N Island,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,NA
4474,0.350861102,0.478561938,0.156889677,2011,state,urban/rural,sector_state,0,A & N Island,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,NA
4475,0,0,0,2011,state,urban/rural,sector_state,0,A & N Island,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4476,0.650697589,0.017538713,0.123225294,2011,state,urban/rural,sector_state,0,Telangana,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,NA
4477,0.56754458,0.048312534,0.373482376,2011,state,urban/rural,sector_state,0,Telangana,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,NA
4478,0.506787837,0.131037235,0.36059016,2011,state,urban/rural,sector_state,0,Telangana,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,NA
4479,0.515625715,0.134604454,0.304596037,2011,state,urban/rural,sector_state,0,Telangana,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,NA
